Timestamp (ms),Timestamp,Speaker,Transcript,Noun (1/0),Noun label 1,Noun label 2 ,Noun label 3,Noun label 4,Pronoun (1/0),Pronoun label 1,Pronoun label 2,Pronoun label 3,Pronoun label 4,Pronoun label 5,Pronoun label 6,Pronoun label 7,Nouns_Spacy,Pronoun_Spacy,,
4265504,01:11:05.504,m,that's a big piece come on.,1,piece,,,,1,that,,,,,,,1,1,,
4267238,01:11:07.238,m,come over here with them you don't.,0,,,,,2,them,you,,,,,,0,2,,
4268258,01:11:08.258,m,no no no xxx come on.,0,,,,,0,,,,,,,,0,1,,
4270366,01:11:10.366,m,thank you.,0,,,,,1,you,,,,,,,0,1,,
4271760,01:11:11.760,m,thank you.,0,,,,,1,you,,,,,,,0,1,,
4272746,01:11:12.746,m,okay.,0,,,,,0,,,,,,,,0,0,,
4273324,01:11:13.324,m,you want to switch seats good boy thanks for listening.,2,seats,boy,,,1,you,,,,,,,3,1,,
4277506,01:11:17.506,m,okay look look what I'm doing this is so yummy.,0,,,,,2,i,this,,,,,,0,3,,
4279648,01:11:19.648,m,I'm taking a carrot.,1,carrot,,,,1,i,,,,,,,1,1,,
4281688,01:11:21.688,m,and dipping it like this.,0,,,,,2,it,this,,,,,,0,2,,
4283728,01:11:23.728,m,and I'm eating it.,0,,,,,2,i,it,,,,,,0,2,,
4286278,01:11:26.278,m,mm m.,0,,,,,0,,,,,,,,1,0,,
4290562,01:11:30.562,m,let me see.,0,,,,,1,me,,,,,,,0,1,,
4294302,01:11:34.302,m,you try a pineapple?,1,pineapple,,,,1,you,,,,,,,1,1,,
4295662,01:11:35.662,m,okay.,0,,,,,0,,,,,,,,0,0,,
4296410,01:11:36.410,m,there's a very big piece in your mouth.,2,piece,mouth,,,1,your,,,,,,,2,2,,
4298790,01:11:38.790,m,you should chew that really well.,0,,,,,2,you,that,,,,,,0,2,,
4300762,01:11:40.762,m,okay thank you.,0,,,,,1,you,,,,,,,0,1,,
4302938,01:11:42.938,m,make sure you chew chew chew.,0,,,,,1,you,,,,,,,0,1,,
4307596,01:11:47.596,m,nah uh uh uh uh uh.,0,,,,,0,,,,,,,,0,0,,
4308276,01:11:48.276,m,no no no.,0,,,,,0,,,,,,,,0,0,,
4308752,01:11:48.752,m,too much.,0,,,,,0,,,,,,,,0,0,,
4309364,01:11:49.364,m,here.,0,,,,,0,,,,,,,,0,0,,
4309976,01:11:49.976,m,let me see let me see let me see.,0,,,,,3,me,me,me,,,,,0,3,,
4310690,01:11:50.690,m,let me see.,0,,,,,1,me,,,,,,,0,1,,
4320516,01:12:00.516,m,I'm going to cut the piece in your mouth there's a very big piece.,3,piece,mouth,piece,,2,i,your,,,,,,3,3,,
4322964,01:12:02.964,m,want me to cut it?,0,,,,,2,me,it,,,,,,0,2,,
4324834,01:12:04.834,m,you cut it.,0,,,,,2,you,it,,,,,,0,2,,
4349110,01:12:29.110,m,here Hon this pineapple it's right here okay?,2,hon,pineapple,,,2,this,it,,,,,,1,1,,
4351490,01:12:31.490,m,here you go.,0,,,,,1,you,,,,,,,0,1,,
4351762,01:12:31.762,m,I'm going to go cut this piece too.,1,piece,,,,2,i,this,,,,,,1,1,,
4352918,01:12:32.918,m,okay and then that's it.,0,,,,,1,that,,,,,,,0,2,,
4353666,01:12:33.666,m,then then that's the last one.,1,one,,,,1,that,,,,,,,1,1,,
4372468,01:12:52.468,m,here's a little more.,0,,,,,0,,,,,,,,0,0,,
4373624,01:12:53.624,m,I'm telling you this bean dip is really good.,1,beandip,,,,3,i,you,this,,,,,2,2,,
4375154,01:12:55.154,m,do you want to try it?,0,,,,,2,you,it,,,,,,0,2,,
4377126,01:12:57.126,m,yeah?,0,,,,,0,,,,,,,,0,0,,
4378622,01:12:58.622,m,no?,0,,,,,0,,,,,,,,0,0,,
4382260,01:13:02.260,m,you can play.,0,,,,,1,you,,,,,,,0,1,,
4385728,01:13:05.728,m,can I have one more.,0,,,,,1,i,,,,,,,0,1,,
4386544,01:13:06.544,m,um carrot?,1,carrot,,,,0,,,,,,,,1,0,,
4387904,01:13:07.904,m,watch.,0,,,,,0,,,,,,,,0,0,,
4390216,01:13:10.216,m,watch.,0,,,,,0,,,,,,,,0,0,,
4391916,01:13:11.916,m,oh.,0,,,,,0,,,,,,,,0,0,,
4393990,01:13:13.990,m,two.,0,,,,,0,,,,,,,,0,0,,
4394636,01:13:14.636,m,two more pictures xxx let's play.,1,pictures,,,,0,,,,,,,,1,1,,
4396914,01:13:16.914,m,let's play a little bit.,0,,,,,0,,,,,,,,1,1,,
4399430,01:13:19.430,m,mmm.,0,,,,,0,,,,,,,,0,0,,
4400008,01:13:20.8,m,what should we play with?,0,,,,,1,we,,,,,,,0,2,,
4402388,01:13:22.388,m,mmm.,0,,,,,0,,,,,,,,0,0,,
4403816,01:13:23.816,m,do you want your puzzles?,1,puzzles,,,,2,you,your,,,,,,1,2,,
4406128,01:13:26.128,m,no?,0,,,,,0,,,,,,,,0,0,,
4407488,01:13:27.488,m,what's in here?,0,,,,,0,,,,,,,,0,1,,
4409902,01:13:29.902,m,a puzzle?,1,puzzle,,,,0,,,,,,,,1,0,,
4411874,01:13:31.874,m,hey look all your puzzles are in here.,1,puzzles,,,,1,your,,,,,,,1,2,,
4415750,01:13:35.750,m,and the Play-doh.,1,playdoh,,,,0,,,,,,,,2,0,,
4417994,01:13:37.994,m,okay.,0,,,,,0,,,,,,,,0,0,,
4418334,01:13:38.334,m,let's open the Play-doh over here.,1,playdoh,,,,0,,,,,,,,2,1,,
4425304,01:13:45.304,m,let's open xxx.,0,,,,,0,,,,,,,,0,1,,
4426154,01:13:46.154,m,hi.,0,,,,,0,,,,,,,,0,0,,
4427956,01:13:47.956,m,hi my love.,1,love,,,,1,my,,,,,,,1,1,,
4432240,01:13:52.240,m,open?,0,,,,,0,,,,,,,,0,0,,
4434144,01:13:54.144,m,sesame.,1,sesame,,,,0,,,,,,,,0,0,,
4435810,01:13:55.810,m,okay.,0,,,,,0,,,,,,,,0,0,,
4439686,01:13:59.686,m,let's see.,0,,,,,0,,,,,,,,0,1,,
4440978,01:14:00.978,m,you're going to do that one the orange?,2,one,orange,,,2,you,that,,,,,,2,1,,
4442440,01:14:02.440,m,okay.,0,,,,,0,,,,,,,,0,0,,
4445806,01:14:05.806,m,let me see.,0,,,,,1,me,,,,,,,0,1,,
4446248,01:14:06.248,m,is it right down there?,0,,,,,1,it,,,,,,,0,1,,
4447880,01:14:07.880,m,there is?,0,,,,,0,,,,,,,,0,1,,
4450124,01:14:10.124,m,okay.,0,,,,,0,,,,,,,,0,0,,
4453150,01:14:13.150,m,oh there's there's this small piece in there.,1,piece,,,,1,this,,,,,,,1,2,,
4463282,01:14:23.282,m,no uh uh uh uh uh.,0,,,,,0,,,,,,,,0,0,,
4466138,01:14:26.138,m,yeah.,0,,,,,0,,,,,,,,0,0,,
4467464,01:14:27.464,m,no no no no no you don't eat it right?,0,,,,,2,you,it,,,,,,0,2,,
4470354,01:14:30.354,m,here let's let's do a bigger piece so that you can we can roll it out watch this.,1,piece,,,,4,you,we,it,this,,,,1,6,,
4474842,01:14:34.842,m,you okay?,0,,,,,1,you,,,,,,,0,1,,
4477256,01:14:37.256,m,are you ready?,0,,,,,1,you,,,,,,,0,1,,
4478650,01:14:38.650,m,huh?,0,,,,,0,,,,,,,,0,0,,
4480010,01:14:40.10,m,yeah.,0,,,,,0,,,,,,,,0,0,,
4480316,01:14:40.316,m,let's cut it um.,0,,,,,1,it,,,,,,,0,2,,
4481778,01:14:41.778,m,you know what?,0,,,,,1,you,,,,,,,0,2,,
4482220,01:14:42.220,m,can you get a knife from over there?,1,knife,,,,1,you,,,,,,,1,1,,
4484498,01:14:44.498,m,get a knife from over there.,1,knife,,,,0,,,,,,,,1,0,,
4485620,01:14:45.620,m,okay?,0,,,,,0,,,,,,,,0,0,,
4486606,01:14:46.606,m,grab the red knife over there.,1,knife,,,,0,,,,,,,,1,0,,
4489054,01:14:49.54,m,that way you can cut it.,0,,,,,2,you,it,,,,,,1,2,,
4492182,01:14:52.182,m,right?,0,,,,,0,,,,,,,,0,0,,
4494664,01:14:54.664,m,okay.,0,,,,,0,,,,,,,,0,0,,
4495548,01:14:55.548,m,did you see a blue knife?,1,knife,,,,1,you,,,,,,,1,1,,
4497214,01:14:57.214,m,where?,0,,,,,0,,,,,,,,0,0,,
4500886,01:15:00.886,m,yeah.,0,,,,,0,,,,,,,,0,0,,
4501906,01:15:01.906,m,go ahead and get the knife.,1,knife,,,,0,,,,,,,,1,0,,
4507312,01:15:07.312,m,this one?,1,one,,,,1,this,,,,,,,1,0,,
4508944,01:15:08.944,m,you know what we can also do we can roll it like this watch.,0,,,,,5,you,we,we,it,this,,,1,5,,
4513772,01:15:13.772,m,put orange one here.,1,one,,,,0,,,,,,,,0,0,,
4515642,01:15:15.642,m,this one's kind of dry.,1,one,,,,1,this,,,,,,,2,0,,
4518906,01:15:18.906,m,okay.,0,,,,,0,,,,,,,,0,0,,
4519858,01:15:19.858,m,roll.,0,,,,,0,,,,,,,,1,0,,
4521218,01:15:21.218,m,roll.,0,,,,,0,,,,,,,,1,0,,
4522544,01:15:22.544,m,roll.,0,,,,,0,,,,,,,,1,0,,
4524278,01:15:24.278,m,can I roll this one?,1,one,,,,2,i,this,,,,,,1,1,,
4525944,01:15:25.944,m,bless you.,0,,,,,1,you,,,,,,,0,1,,
4528936,01:15:28.936,m,bless you.,0,,,,,1,you,,,,,,,0,1,,
4530772,01:15:30.772,m,alright.,0,,,,,0,,,,,,,,0,0,,
4533016,01:15:33.16,m,roll.,0,,,,,0,,,,,,,,1,0,,
4534240,01:15:34.240,m,roll.,0,,,,,0,,,,,,,,1,0,,
4536144,01:15:36.144,m,roll.,0,,,,,0,,,,,,,,1,0,,
4537674,01:15:37.674,m,roll.,0,,,,,0,,,,,,,,1,0,,
4539204,01:15:39.204,m,roll.,0,,,,,0,,,,,,,,1,0,,
4542298,01:15:42.298,m,there you go.,0,,,,,1,you,,,,,,,0,1,,
4545562,01:15:45.562,m,okay.,0,,,,,0,,,,,,,,0,0,,
4548894,01:15:48.894,m,there you go.,0,,,,,1,you,,,,,,,0,1,,
4561406,01:16:01.406,m,we need a bigger piece that we can put this in.,1,piece,,,,3,we,we,this,,,,,1,4,,
4567322,01:16:07.322,m,hmm.,0,,,,,0,,,,,,,,0,0,,
4571946,01:16:11.946,m,any things from it?,1,things,,,,1,it,,,,,,,1,1,,
4588776,01:16:28.776,m,[laugh].,0,,,,,0,,,,,,,,1,0,,
4599112,01:16:39.112,m,hmm?,0,,,,,0,,,,,,,,0,0,,
4600098,01:16:40.98,m,a what?,0,,,,,0,,,,,,,,0,1,,
4601900,01:16:41.900,m,what?,0,,,,,0,,,,,,,,0,1,,
4602852,01:16:42.852,m,what?,0,,,,,0,,,,,,,,0,1,,
4614582,01:16:54.582,m,what did you make?,0,,,,,1,you,,,,,,,0,2,,
4616860,01:16:56.860,m,a what?,0,,,,,0,,,,,,,,0,1,,
4619036,01:16:59.36,m,should we make something for the kitchen?,1,kitchen,,,,1,we,,,,,,,1,2,,
4621926,01:17:01.926,m,I'm going to go this way.,1,way,,,,2,i,this,,,,,,1,1,,
4624646,01:17:04.646,m,xxx.,0,,,,,0,,,,,,,,0,0,,
4625462,01:17:05.462,m,xxx kitchen like this.,1,kitchen,,,,0,,,,,,,,1,1,,
4628012,01:17:08.12,m,hmm?,0,,,,,0,,,,,,,,0,0,,
4629372,01:17:09.372,m,ah look at that.,0,,,,,1,that,,,,,,,0,1,,
4630630,01:17:10.630,m,that's cool.,0,,,,,1,that,,,,,,,0,1,,
4631684,01:17:11.684,m,cut cut cut here.,0,,,,,0,,,,,,,,2,0,,
4633690,01:17:13.690,m,okay.,0,,,,,0,,,,,,,,0,0,,
4635560,01:17:15.560,m,this one too?,1,one,,,,1,this,,,,,,,1,0,,
4637770,01:17:17.770,m,going to cut we'll cut these this one too ready?,1,one,,,,3,we,these,this,,,,,1,2,,
4639742,01:17:19.742,m,cut cut cut cut cut here you go here's your piece.,1,piece,,,,2,you,your,,,,,,4,2,,
4643312,01:17:23.312,m,cut cut cut cut cut.,0,,,,,0,,,,,,,,3,0,,
4645046,01:17:25.46,m,there's a piece.,1,piece,,,,0,,,,,,,,1,1,,
4648514,01:17:28.514,m,cut cut cut.,0,,,,,0,,,,,,,,2,0,,
4650690,01:17:30.690,m,another piece.,1,piece,,,,0,,,,,,,,1,0,,
4653716,01:17:33.716,m,cut cut cut.,0,,,,,0,,,,,,,,2,0,,
4655110,01:17:35.110,m,here.,0,,,,,0,,,,,,,,0,0,,
4656742,01:17:36.742,m,what did you make?,0,,,,,1,you,,,,,,,0,2,,
4658238,01:17:38.238,m,can I make a triangle?,1,triangle,,,,1,i,,,,,,,1,1,,
4659360,01:17:39.360,m,here.,0,,,,,0,,,,,,,,0,0,,
4660176,01:17:40.176,m,cut.,0,,,,,0,,,,,,,,0,0,,
4662114,01:17:42.114,m,okay there's your triangle.,1,triangle,,,,1,your,,,,,,,1,2,,
4664596,01:17:44.596,m,here yeah.,0,,,,,0,,,,,,,,0,0,,
4676054,01:17:56.54,m,very nice.,0,,,,,0,,,,,,,,0,0,,
4677414,01:17:57.414,m,what is that?,0,,,,,1,that,,,,,,,0,2,,
4679896,01:17:59.896,m,here.,0,,,,,0,,,,,,,,0,0,,
4680134,01:18:00.134,m,do you want to cut it?,0,,,,,2,you,it,,,,,,0,2,,
4682990,01:18:02.990,m,mmm.,0,,,,,0,,,,,,,,0,0,,
4683568,01:18:03.568,m,there's more.,0,,,,,0,,,,,,,,0,1,,
4684690,01:18:04.690,m,let's see.,0,,,,,0,,,,,,,,0,1,,
4685778,01:18:05.778,m,let's do green okay?,1,green,,,,0,,,,,,,,1,1,,
4689552,01:18:09.552,m,let's do green.,1,green,,,,0,,,,,,,,1,1,,
4691592,01:18:11.592,m,here you go.,0,,,,,1,you,,,,,,,0,1,,
4692578,01:18:12.578,m,should we roll it first?,0,,,,,2,we,it,,,,,,0,2,,
4696624,01:18:16.624,m,can we roll?,0,,,,,1,we,,,,,,,0,1,,
4697542,01:18:17.542,m,this?,0,,,,,0,,,,,,,,0,1,,
4698188,01:18:18.188,m,okay?,0,,,,,0,,,,,,,,0,0,,
4699820,01:18:19.820,m,ooh roll roll roll roll roll.,0,,,,,0,,,,,,,,5,0,,
4704614,01:18:24.614,m,roll roll roll roll.,0,,,,,0,,,,,,,,3,0,,
4705974,01:18:25.974,m,fowards forwards forwards forwards.,0,,,,,0,,,,,,,,0,0,,
4709034,01:18:29.34,m,okay?,0,,,,,0,,,,,,,,0,0,,
4710190,01:18:30.190,m,nice and flat.,0,,,,,0,,,,,,,,0,0,,
4711788,01:18:31.788,m,here you go.,0,,,,,1,you,,,,,,,0,1,,
4713590,01:18:33.590,m,leopard skin.,2,leopard,skin,,,0,,,,,,,,1,0,,
4715698,01:18:35.698,m,let's cut.,0,,,,,0,,,,,,,,0,1,,
4717092,01:18:37.92,m,let's cut a square.,1,square,,,,0,,,,,,,,1,1,,
4723042,01:18:43.42,m,square.,1,square,,,,0,,,,,,,,0,0,,
4725694,01:18:45.694,m,here's a square.,1,square,,,,0,,,,,,,,1,0,,
4728618,01:18:48.618,m,mmm?,0,,,,,0,,,,,,,,0,0,,
4732732,01:18:52.732,m,here's a circle.,1,circle,,,,0,,,,,,,,1,0,,
4737764,01:18:57.764,m,here's a circle.,1,circle,,,,0,,,,,,,,1,0,,
4742354,01:19:02.354,m,and here's.,0,,,,,0,,,,,,,,0,0,,
4744360,01:19:04.360,m,what did you make?,0,,,,,1,you,,,,,,,0,2,,
4746400,01:19:06.400,m,a what?,0,,,,,0,,,,,,,,0,1,,
4747794,01:19:07.794,m,you're using the Play-doh?,1,playdoh,,,,1,you,,,,,,,2,1,,
4751058,01:19:11.58,m,cool.,0,,,,,0,,,,,,,,0,0,,
4752588,01:19:12.588,m,I like it.,0,,,,,2,i,it,,,,,,0,2,,
4753948,01:19:13.948,m,here's a diamond.,1,diamond,,,,0,,,,,,,,1,0,,
4757314,01:19:17.314,m,let's do.,0,,,,,0,,,,,,,,0,1,,
4760510,01:19:20.510,m,a diamond with the leopard print in it.,3,diamond,leopard,print,,1,it,,,,,,,3,1,,
4768534,01:19:28.534,m,there's a heart.,1,heart,,,,0,,,,,,,,1,1,,
4771458,01:19:31.458,m,can you make a heart?,1,heart,,,,1,you,,,,,,,1,1,,
4777102,01:19:37.102,m,cool.,0,,,,,0,,,,,,,,0,0,,
4779924,01:19:39.924,m,okay.,0,,,,,0,,,,,,,,0,0,,
4780536,01:19:40.536,m,here's a heart.,1,heart,,,,0,,,,,,,,1,0,,
4782202,01:19:42.202,m,look.,0,,,,,0,,,,,,,,0,0,,
4783664,01:19:43.664,m,a heart.,1,heart,,,,0,,,,,,,,1,0,,
4787948,01:19:47.948,m,bless you.,0,,,,,1,you,,,,,,,0,1,,
4789274,01:19:49.274,m,here's one.,1,one,,,,0,,,,,,,,0,0,,
4790396,01:19:50.396,m,do you want tissue?,1,tissue,,,,1,you,,,,,,,1,1,,
4795836,01:19:55.836,m,okay.,0,,,,,0,,,,,,,,0,0,,
4799814,01:19:59.814,m,I'll make a smiley face quick.,1,smileyface,,,,1,i,,,,,,,1,1,,
4801582,01:20:01.582,m,yeah?,0,,,,,0,,,,,,,,0,0,,
4803962,01:20:03.962,m,let's do a smiley face.,1,smileyface,,,,0,,,,,,,,1,1,,
4810184,01:20:10.184,m,here watch watch watch watch.,0,,,,,0,,,,,,,,2,0,,
4811510,01:20:11.510,m,let's make two eyes.,1,eyes,,,,0,,,,,,,,1,1,,
4813210,01:20:13.210,m,should we make a smiley face?,1,smileyface,,,,1,we,,,,,,,1,1,,
4823512,01:20:23.512,m,thank you.,0,,,,,1,you,,,,,,,0,1,,
4826402,01:20:26.402,m,choo.,0,,,,,0,,,,,,,,0,0,,
4827286,01:20:27.286,m,choo.,0,,,,,0,,,,,,,,0,0,,
4828136,01:20:28.136,m,ch.,0,,,,,0,,,,,,,,0,0,,
4828884,01:20:28.884,m,ch.,0,,,,,0,,,,,,,,0,0,,
4829666,01:20:29.666,m,ch.,0,,,,,0,,,,,,,,0,0,,
4838438,01:20:38.438,m,what are you making?,0,,,,,1,you,,,,,,,0,2,,
4843742,01:20:43.742,m,what are you making?,0,,,,,1,you,,,,,,,0,2,,
4845340,01:20:45.340,m,need a tissue?,1,tissue,,,,0,,,,,,,,1,0,,
4848094,01:20:48.94,m,need to blow?,0,,,,,0,,,,,,,,0,0,,
4852718,01:20:52.718,m,oopsies.,0,,,,,0,,,,,,,,1,0,,
4853840,01:20:53.840,m,you can pick it up.,0,,,,,2,you,it,,,,,,0,2,,
4855608,01:20:55.608,m,uhoh.,0,,,,,0,,,,,,,,1,0,,
4857036,01:20:57.36,m,let's be careful xxx too messy okay?,0,,,,,0,,,,,,,,0,1,,
4859314,01:20:59.314,m,here.,0,,,,,0,,,,,,,,0,0,,
4860164,01:21:00.164,m,watch this.,0,,,,,1,this,,,,,,,0,1,,
4863564,01:21:03.564,m,do.,0,,,,,0,,,,,,,,0,0,,
4865570,01:21:05.570,m,oh do.,0,,,,,0,,,,,,,,0,0,,
4867712,01:21:07.712,m,make a ball.,1,ball,,,,0,,,,,,,,1,0,,
4868494,01:21:08.494,m,make a ball.,1,ball,,,,0,,,,,,,,1,0,,
4869310,01:21:09.310,m,can you put it in your pot and boil it?,1,boil,,,,4,you,it,your,it,,,,1,4,,
4871962,01:21:11.962,m,it's like an egg.,1,egg,,,,1,it,,,,,,,1,1,,
4874648,01:21:14.648,m,go put it in your pot and boil it.,1,pot,,,,3,it,your,it,,,,,1,3,,
4876518,01:21:16.518,m,is that how you boil an egg?,1,egg,,,,1,you,,,,,,,1,2,,
4878014,01:21:18.14,m,no.,0,,,,,0,,,,,,,,0,0,,
4879510,01:21:19.510,m,no.,0,,,,,0,,,,,,,,0,0,,
4936086,01:22:16.86,m,what are you doing?,0,,,,,1,you,,,,,,,0,2,,
4939486,01:22:19.486,m,what are you doing over there?,0,,,,,1,you,,,,,,,0,2,,
4984910,01:23:04.910,m,mmhm?,0,,,,,0,,,,,,,,0,0,,
4987052,01:23:07.52,m,yeah?,0,,,,,0,,,,,,,,0,0,,
4990656,01:23:10.656,m,Jake?,1,jake,,,,0,,,,,,,,0,0,,
4996062,01:23:16.62,m,they're just watching right?,0,,,,,1,they,,,,,,,0,1,,
4998408,01:23:18.408,m,well Derin we're getting ready for dinner in a little bit are you hungry?,2,derin,dinner,,,2,we,you,,,,,,2,2,,
5003032,01:23:23.32,m,are you hungry?,0,,,,,1,you,,,,,,,0,1,,
5004834,01:23:24.834,m,an ice pop?,1,icepop,,,,0,,,,,,,,2,0,,
5005888,01:23:25.888,m,only for desert okay?,1,dessert,,,,0,,,,,,,,1,0,,
5008098,01:23:28.98,m,uh which one?,1,one,,,,0,,,,,,,,0,0,,
5009526,01:23:29.526,m,blue ice pop?,1,icepop,,,,0,,,,,,,,2,0,,
5010648,01:23:30.648,m,okay not yet though.,0,,,,,0,,,,,,,,0,0,,
5013674,01:23:33.674,m,maybe later.,0,,,,,0,,,,,,,,0,0,,
5015612,01:23:35.612,m,watch this.,0,,,,,1,this,,,,,,,0,1,,
5016224,01:23:36.224,m,watch this.,0,,,,,1,this,,,,,,,0,1,,
5021834,01:23:41.834,m,for dinner xxx dinner.,2,dinner,dinner,,,0,,,,,,,,2,0,,
5023908,01:23:43.908,m,xxx dinner want some of that one?,2,dinner,one,,,1,that,,,,,,,1,1,,
5025268,01:23:45.268,m,here.,0,,,,,0,,,,,,,,0,0,,
5026492,01:23:46.492,m,hmm?,0,,,,,0,,,,,,,,0,0,,
5027988,01:23:47.988,m,no dinner?,1,dinner,,,,0,,,,,,,,1,0,,
5029178,01:23:49.178,m,you eat dinner you want to try this here.,1,dinner,,,,3,you,you,this,,,,,1,3,,
5031014,01:23:51.14,m,dip.,0,,,,,0,,,,,,,,0,0,,
5032952,01:23:52.952,m,dip.,0,,,,,0,,,,,,,,0,0,,
5034720,01:23:54.720,m,mmm.,0,,,,,0,,,,,,,,0,0,,
5037066,01:23:57.66,m,oh.,0,,,,,0,,,,,,,,0,0,,
5037576,01:23:57.576,m,is it hiding?,0,,,,,1,it,,,,,,,0,1,,
5039412,01:23:59.412,m,here.,0,,,,,0,,,,,,,,0,0,,
5044988,01:24:04.988,m,you got Play-doh on your hands want to stick your hands in there xxx ah.,3,playdoh,hands,hands,,3,you,your,your,,,,,4,3,,
5048320,01:24:08.320,m,ah.,0,,,,,0,,,,,,,,0,0,,
5049714,01:24:09.714,m,bite.,0,,,,,0,,,,,,,,1,0,,
5051108,01:24:11.108,m,do you like it?,0,,,,,2,you,it,,,,,,0,2,,
5052400,01:24:12.400,m,no?,0,,,,,0,,,,,,,,0,0,,
5053624,01:24:13.624,m,you don't?,0,,,,,1,you,,,,,,,0,1,,
5059574,01:24:19.574,m,you making us a toy?,1,toy,,,,2,you,us,,,,,,1,2,,
5065150,01:24:25.150,m,uh.,0,,,,,0,,,,,,,,0,0,,
5070046,01:24:30.46,m,they're hiding.,0,,,,,1,they,,,,,,,0,1,,
5072392,01:24:32.392,m,oh.,0,,,,,0,,,,,,,,0,0,,
5074160,01:24:34.160,m,go out there in just a little bit okay?,0,,,,,0,,,,,,,,1,0,,
5082082,01:24:42.82,m,ice pop?,1,icepop,,,,0,,,,,,,,2,0,,
5083510,01:24:43.510,m,we can have ice pop for desert after dinner.,3,icepop,desert,dinner,,1,we,,,,,,,4,1,,
5094050,01:24:54.50,m,you want to see what's in there?,0,,,,,1,you,,,,,,,0,2,,
5100102,01:25:00.102,m,is that your ice pop?,1,icepop,,,,2,that,your,,,,,,2,1,,
5102108,01:25:02.108,m,why you have them for desert though?,1,desert,,,,1,you,,,,,,,1,2,,
5103740,01:25:03.740,m,what's in here?,0,,,,,0,,,,,,,,0,1,,
5106018,01:25:06.18,m,oh interesting.,0,,,,,0,,,,,,,,0,0,,
5110914,01:25:10.914,m,hmm.,0,,,,,0,,,,,,,,0,0,,
5112036,01:25:12.36,m,lots of good stuff in here.,1,stuff,,,,0,,,,,,,,2,0,,
5114280,01:25:14.280,m,hey do you want to have some of the bread crumbs now?,1,breadcrumbs,,,,1,you,,,,,,,1,2,,
5117068,01:25:17.68,m,want to do that?,0,,,,,1,that,,,,,,,0,1,,
5118462,01:25:18.462,m,you found the ice pop?,1,icepop,,,,1,you,,,,,,,2,1,,
5120060,01:25:20.60,m,alright.,0,,,,,0,,,,,,,,0,0,,
5121012,01:25:21.12,m,hmm.,0,,,,,0,,,,,,,,0,0,,
5122134,01:25:22.134,m,hm m.,0,,,,,0,,,,,,,,1,0,,
5122882,01:25:22.882,m,[laugh].,0,,,,,0,,,,,,,,1,0,,
5123494,01:25:23.494,m,let me cut a little piece okay?,1,piece,,,,1,me,,,,,,,1,1,,
5124820,01:25:24.820,m,now now help me help me cut.,0,,,,,2,me,me,,,,,,0,2,,
5126146,01:25:26.146,m,I'll cut you a little piece now and we'll xxx okay?,1,piece,,,,3,i,you,we,,,,,1,3,,
5131008,01:25:31.8,m,a very little piece okay?,1,piece,,,,0,,,,,,,,1,0,,
5156508,01:25:56.508,m,just a little just a little just a little okay?,0,,,,,0,,,,,,,,0,0,,
5159466,01:25:59.466,m,just a little and then we'll have dinner.,1,dinner,,,,0,,,,,,,,1,1,,
5160962,01:26:00.962,m,in a bit.,0,,,,,0,,,,,,,,1,0,,
5162628,01:26:02.628,m,you know those?,0,,,,,2,you,those,,,,,,0,2,,
5163546,01:26:03.546,m,we need to try and call Gee Gee.,1,geegee,,,,1,we,,,,,,,0,1,,
5165858,01:26:05.858,m,should we call Great Grandma?,1,greatgrandma,,,,1,we,,,,,,,0,1,,
5169360,01:26:09.360,m,do we call Great Grandma?,1,greatgrandma,,,,1,we,,,,,,,0,1,,
5172046,01:26:12.46,m,yeah?,0,,,,,0,,,,,,,,0,0,,
5173066,01:26:13.66,m,try?,0,,,,,0,,,,,,,,0,0,,
5174596,01:26:14.596,m,it's cold I know it's an ice pop.,1,icepop,,,,3,it,i,it,,,,,2,3,,
5178132,01:26:18.132,m,it can't get warm.,0,,,,,1,it,,,,,,,0,1,,
5179186,01:26:19.186,m,if it gets warm it's no longer an ice pop.,1,icepop,,,,2,it,it,,,,,,2,2,,
5182008,01:26:22.8,m,it will melt.,0,,,,,1,it,,,,,,,0,1,,
5184558,01:26:24.558,m,[laugh].,0,,,,,0,,,,,,,,1,0,,
5184762,01:26:24.762,m,it's nice to offer.,0,,,,,0,,,,,,,,0,1,,
5186122,01:26:26.122,m,you got to stay in here with the ice pop right?,1,icepop,,,,1,you,,,,,,,2,1,,
5188638,01:26:28.638,m,no no no.,0,,,,,0,,,,,,,,0,0,,
5189114,01:26:29.114,m,no no no excuse me you want the ice to freeze.,1,ice,,,,2,me,you,,,,,,2,2,,
5191052,01:26:31.52,m,stay in here.,0,,,,,0,,,,,,,,0,0,,
5192344,01:26:32.344,m,no no no.,0,,,,,0,,,,,,,,0,0,,
5192922,01:26:32.922,m,if you want the ice pop you got to stay in here okay?,1,icepop,,,,1,you,,,,,,,2,2,,
5195982,01:26:35.982,m,thank you.,0,,,,,1,you,,,,,,,0,1,,
5197036,01:26:37.36,m,okay.,0,,,,,0,,,,,,,,0,0,,
5197512,01:26:37.512,m,let me get your hand though.,1,hand,,,,2,me,your,,,,,,1,2,,
5199824,01:26:39.824,m,leave that stuff here.,1,stuff,,,,1,that,,,,,,,1,0,,
5207100,01:26:47.100,m,oh no.,0,,,,,0,,,,,,,,0,0,,
5207712,01:26:47.712,m,no no no.,0,,,,,0,,,,,,,,0,0,,
5209072,01:26:49.72,m,Derin.,1,derin,,,,0,,,,,,,,0,0,,
