"Order","ID","Utterance","Feature"
25,16,"        I have Harry_Potter_and_the_Soccer_Stone, Harry_Potter and and and the Harry_Potter_and_the_Sorcerer's_Stone and Harry_Potter_and_the_Prisoner_of_Azkaban.","I"
25,16,"        that's Harry_Potter three and so that means I but I don't have Harry_Potter five and Harry_Potter six and Harry and and Harry and Harry_Potter four yet.","I"
25,16,"        I don't know.","I"
25,16,"        oh yeah.","NA"
25,16,"        it's a boy sea surfing.","P+L"
25,16,"        I think that's all about the and I think that's all about the boy.","I+L"
25,16,"        it's a painting.","NA"
25,16,"        the painting has vegetables in it and and a farmer.","L"
25,16,"        that's just all [?].","NA"
25,16,"        now this is an owl.","L"
25,16,"        owls are cool.","I+L"
25,16,"        and and they have big eyes.","P"
25,16,"        and they can hear in the night for little sounds and little insects.","F"
25,16,"        and and and they fly at night.","F"
25,16,"        and they hew at night.","F"
25,16,"        hew hew.","P"
25,16,"        sometimes I hear owls at night.","I+F+L"
25,16,"        do you hears owls at night sometimes in Michigan?","I+F+L"
25,16,"        does Zorg hear any any animals in the night?","I+F+T"
25,16,"        owls do you hear ants in the night or owls [= talking to Zorg]?","I+F+L"
25,16,"        &=laughs.","NA"
25,16,"        corn.","L"
25,16,"        I don't know about corn.","I+L"
25,16,"        oh after this page is going to be a little bunny.","P+L"
25,16,"        and then the toad.","L"
25,16,"        and then a strawberry.","L"
25,16,"        and then a rattle snake.","T+L"
25,16,"        alright.","NA"
25,16,"        corn is very a delicious treat.","I+T+P+L"
25,16,"        it's yummy and its and and and it it can make you full.","I+P+F"
25,16,"        I think that's all about corn.","I+L"
25,16,"        a bunny.","L"
25,16,"        bunny rabbits are shy animals.","I+T+L"
25,16,"        some live in in holes and some live in cage.","F"
25,16,"        and some and some are funny some are scared.","I"
25,16,"        I that's all about bunnies.","L"
25,16,"        this is a toad he's he's I don't know about toads.","I+L"
25,16,"        toads um this toad this toad is this toad this toad is a green frog.","P+T+L"
25,16,"        and this and and and this and it hops.","F"
25,16,"        that's all about the toad.","L"
25,16,"        this is a strawberry.","L"
25,16,"        it's sweet and yummy and.","I+P"
25,16,"        um the strawberry is yummy and sweet and and and those little dots in the strawberry is seeds.","P+L"
25,16,"        I used to eat them xxx the seeds.","I+F+P"
25,16,"        I eat the seeds you know.","I"
25,16,"        I'm like a little birdie eat the seeds.","I+F+P+T"
25,16,"        yeah I'm kinda like a birdie I eat the seeds.","NA"
25,16,"                ⌊this⌋, this is a snake.","L"
25,16,"        it slithers.","F"
25,16,"        this is a rattle snake and it wiggles it's tail.","T+F+P+L"
25,16,"        that's all.","NA"
25,16,"        snakes go SS [= snake noise].","P+L"
25,16,"        they don't um usually bite people they just smell you with their mouth.","F+P"
25,16,"        mm-HM [= yes].","NA"
25,16,"        I'm trying to help him out.","NA"
25,16,"        he looks he's got a little ant on his tongue.","NA"
25,16,"        I hope he's full from all these those ants he's eating.","NA"
25,16,"        org you gotta watch out for for snakes.","F+L"
25,16,"        if you see a snake you know that you know you know what you gotta do when a snake comes?","I+F+L"
25,16,"        stomp on them.","F"
25,16,"        &=laughs you just need a horse for that.","T+F"
25,16,"        you just need a horsey.","NA"
25,16,"        so that's all about snakes.","L"
26,27,"        frog.","L"
26,27,"        well I have a frog poster.","I+L"
26,27,"        and and one picture of one is like this &=poses:like_frog.","I+P"
26,27,"        and frogs do this boring, boring, boring &=hops.","F+L+P"
26,27,"        um, HM, well, he's Zorg right?","NA"
26,27,"        um well what is he?","NA"
26,27,"        um well, that's what holds their his mouth um &=points:to_page.","P"
26,27,"        um, that's what holds his mouth um neck that's how the mouth stays on it.","P"
26,27,"        and um those are the legs and they're like um what is it called?","P"
26,27,"        um, xxx what they're called.","NA"
26,27,"        webbed!","P"
26,27,"        webbed feet.","P"
26,27,"        webbed feet.","NA"
26,27,"        that's how they can they can they can do this.","F"
26,27,"        their hands stick to the dirt ⌈and then they just and then they just jump⌉.","P+F"
26,27,"        like ⌊this &=jumps⌋.","F"
26,27,"        I can do an even better one &=jumps.","I+F"
26,27,"        okay.","NA"
26,27,"        that's what all the um stuff that I knew, ⌈about them⌉.","I"
26,27,"        um, a farmer.","L"
26,27,"        well, farmers they plant everything except their animals.","F+L"
26,27,"        they plant did you know sometimes the um if they live in the forest the wolves may the wolves might eat their sheep.","F"
26,27,"        so someone always have to watch out.","F"
26,27,"        watch watch the sheep.","F"
26,27,"        but the dog sometimes watches the sheep.","F"
26,27,"        because they can do alarms.","F"
26,27,"        so that's all I know about farmers.","I+L"
26,27,"        a rabbit.","L"
26,27,"        I know a lot of stuff about rabbits.","I+L"
26,27,"        um well they have big they have small big round back legs.","P"
26,27,"        and and they have short short little legs thin legs.","P"
26,27,"        and and they start out like that.","F"
26,27,"        and then they have pointy ears.","P"
26,27,"        and they have eyes.","P"
26,27,"        and this is what their face looks like.","P"
26,27,"        and sometime my dad is going to make me a bat mask.","I+T"
26,27,"        and I already got a Batman one.","I"
26,27,"        and they boring real high.","F"
26,27,"        higher than frogs &=jumps.","F+T"
26,27,"        okay.","NA"
26,27,"        that's all I know.","I"
26,27,"        a weight guy.","L"
26,27,"        mm well, they they're really strong.","P"
26,27,"        I mean they're not too strong but when they lift this weight thing they become stronger.","I+F"
26,27,"        that's all I know.","I"
26,27,"        that's a strawberry.","L"
26,27,"        well that, you you, only eat it.","F"
26,27,"        and you um, and it's red.","P"
26,27,"        and it's a type of um fruit right?","T"
26,27,"        and it comes from trees right?","F"
26,27,"        actually they plant it right?","F"
26,27,"        right?","NA"
26,27,"        I think they plant it um um on a strawberry tree.","F+L"
26,27,"        but I think farmers um um plant it in in their in their gardens and then they give it to the farmer's market.","F"
26,27,"        and then they buy it.","F"
26,27,"        and sometimes they even do it at a farm.","F"
26,27,"        that's all I know.","I"
26,27,"        surfboard, guy.","L"
26,27,"        I don't know about these.","I"
26,27,"        no.","NA"
26,27,"        oh.","NA"
26,27,"        milk is a kind of drink.","T+L"
26,27,"        and everyday I drink it.","I+F"
26,27,"        well, if you leave it in the car you're your collar your car will stink right?","F"
26,27,"        right?","NA"
26,27,"        but can I hold him ⌈for a second⌉?","NA"
26,27,"        um, milk makes you healthy.","F+L"
26,27,"        that's all I know.","I"
26,27,"        um that's a king I think.","L+I"
26,27,"        but they're not alive right?","F"
26,27,"        I don't think they're alive but knights are.","I+T+F"
26,27,"        but, and knights there's a castle, ⌈the knights rule⌉.","T+F"
26,27,"        yeah.","NA"
26,27,"        yeah, and if there if kings were alive they would have dark blond skin.","I+P+L+F"
26,27,"        and they would have a crown like that.","P"
26,27,"        and they would have a blue cape and but that part would be like it.","P"
26,27,"        and they would have a necklace like that.","P"
26,27,"        and they would have um a suit like that except they wouldn't have that.","P"
26,27,"        but, and they would have that stripe but they wouldn't have that button.","P"
26,27,"        and they would have that belt but they wouldn't have the pants.","P"
26,27,"        they would have green striped with yellow and black stripes.","P"
26,27,"        of their pants.","P"
26,27,"        so that's all I know.","I"
26,27,"        um.","NA"
26,27,"        this is corn that Indians use right?","F+L"
26,27,"        that used to use.","F"
26,27,"        but now, they use regular kind of corn.","F+T+L"
26,27,"        like Ann Arbor corn right?","T+L"
26,27,"        and, but they still have those red and black, um things.","P+T"
26,27,"        and they have peel things except they're not real long.","P"
26,27,"        that's all I know.","I"
26,27,"        an owl.","L"
26,27,"        I never see them, but I know they look like that.","I+P"
26,27,"        they have a little beak.","P"
26,27,"        and they're supposed to have like nostrils right between their um their beak.","P"
26,27,"        and they're supposed to have pointy little ears.","P"
26,27,"        and they're and they're supposed to have little tiny claws.","P"
26,27,"        and they're supposed to stick out when he's flying.","P+F"
26,27,"        to a tree.","F"
26,27,"        and you know what?","NA"
26,27,"        if he wants to get away from guess what?","F"
26,27,"        they can eat skunks.","F"
26,27,"        because they they can't smell but they can find.","F"
26,27,"        that's why they can eat skunks.","F"
26,27,"        that's really cool but.","I"
26,27,"        they can be colored um, any color.","P"
26,27,"        striped polka dotted, spotted, striped and spotted, spotted and and, spotted and and red stripes ⌈and like like squares or anything like that⌉.","P"
26,27,"        oh I didn't see this.","NA"
26,27,"        a cherry pie.","L"
26,27,"        um, they have cherries and and you bake (the)em.","P+F"
26,27,"        and these are like um cookie dough but um they're hard when you bake (the)em.","P+T+F"
26,27,"        um, guess what.","NA"
26,27,"        that's crust.","P"
26,27,"        but it's like cookie dough except it's not sweet.","P+T+I"
26,27,"        oh this is the police.","L"
26,27,"        they have guns but, they only use them for shooting.","P+F"
26,27,"        um real bad guys.","F"
26,27,"        and if someone does a bad thing to mother earth they lock him in jail.","F"
26,27,"        right?","NA"
26,27,"        right?","NA"
26,27,"        and um they have like these trucks and that's what they have on (the)em.","F"
26,27,"        except they have one on each side and they're all black.","F+P"
26,27,"        except they don't have those on (the)em.","F"
26,27,"        that's all I know.","I"
26,27,"        oh and this is a lion.","L"
26,27,"        well they're really big.","P"
26,27,"        and and daddy ones have manes, and they're always golden.","T+P"
26,27,"        and they have claws.","P"
26,27,"        and they pop out [= the claws].","F+P"
26,27,"        see?","NA"
26,27,"        like pop.","NA"
26,27,"        all on fours.","P"
26,27,"        well, they walk on all four legs.","F+P"
26,27,"        and and they have four and they have four paws.","P"
26,27,"        and they have a um um they have sometimes they they have they have any um colored eyes but they have they all.","P"
26,27,"        all cats have this kind of face.","T+P"
26,27,"        and this is what the outside of the the head looks like.","P"
26,27,"        and that's and those are ears.","P"
26,27,"        you can't quite see (the)em.","P"
26,27,"        and when they hunting they blend into the golden grass.","F+P"
26,27,"        and then when they and when the gazelles um run.","T+F"
26,27,"        they just pounce out and grab one.","F"
26,27,"        and then they bite (the)em on their neck.","F"
26,27,"        I have a cat book and, the they flush their neck.","I+T+F"
26,27,"        mm.","NA"
26,27,"        and that's that's how they do it.","F"
26,27,"        and they have big big muscles.","P"
26,27,"        and if they eat too much, they can die.","F"
26,27,"        they can.","NA"
26,27,"        or get a stomach ache.","F"
26,27,"        oh but look it right there.","NA"
26,27,"        he didn't die though.","P"
26,27,"        he just got hurt.","F"
26,27,"        um, a bread um, a bread dough doughnut.","T"
26,27,"        I mean a bread pretzel.","L"
26,27,"        well I only know they're shaped like pretzels and um and they're breaded.","P+T"
26,27,"        and they're made out of bread.","F+T"
26,27,"        and they're this big.","P"
26,27,"        and that's all I know.","I"
26,27,"        oh this is a cobra.","L"
26,27,"        do you know the motor the Mighty_Morphin_Power_Rangers?","I"
26,27,"        well one time I got it but that was a long time ago and guess what.","I"
26,27,"        I got and the bad guy finally got a power that would destroy a Power_Ranger.","I"
26,27,"        and it was this.","I+T"
26,27,"        it was a kind of cobra.","I+T+L"
26,27,"        and it and it was like a shadow.","I+F"
26,27,"        and um it would get on his back but it was a cobra and and it could destroy him with lighting power.","I+F+L"
26,27,"        if it would bite him like.","I+F"
26,27,"        and then it there would be orange lighting all over him.","I+F+P"
26,27,"        and then he would fall.","I+F"
26,27,"        but not to death.","I+F"
26,27,"        well, there's king cobras but ⌈I know about them but⌉.","T+I+L"
26,27,"        they have that but it's bigger.","T+P"
26,27,"        and they can smell better.","T+F"
26,27,"        and, and they're wider.","T+P"
26,27,"        and they're bigger.","T+P"
26,27,"        and they're longer.","T+P"
26,27,"        and they have rattle a huge rattle.","T+P"
26,27,"        this long.","T+P"
26,27,"        this long.","NA"
26,27,"        actually this long.","NA"
26,27,"        as long as this.","NA"
26,27,"        see?","NA"
26,27,"        as long as there.","NA"
26,27,"        that's how long.","NA"
26,27,"        and they're huge.","T+P"
26,27,"        that's all I know.","I"
27,31,"        teacher.","L"
27,31,"        she teaches.","P"
27,31,"        HM, um, uh, I'm not sure of what else I should tell him.","NA"
27,31,"        I don't actually know much about it either.","I"
27,31,"        HM.","NA"
27,31,"        I don't actually know.","NA"
27,31,"        well I well I'm not gonna see my old teachers until I until the Mini Mash.","I+F+L"
27,31,"        I won't see my my um old teachers until the Mini Mash, in the fall.","L"
27,31,"        spring, spring is gonna take a long time before it's done.","F"
27,31,"        but I'm glad (be)cause I'm I was getting a on my on my last day of school I was getting a little bored of school.","I+F"
27,31,"        but I am going to a new school.","I+F"
27,31,"        xxx [= name of school].","I+F"
27,31,"        uh my sister is always pulling my chair out.","I"
27,31,"        when I'm eating breakfast.","I"
27,31,"        it she's always pulling my chair out.","NA"
27,31,"        I don't actually know anything about that one.","NA"
27,31,"        elephant.","L"
27,31,"        um, they're loud.","P"
27,31,"        um, they have sharp tusks.","P"
27,31,"        broccoli.","L"
27,31,"        um it's, healthy.","P"
27,31,"        it is yummy.","I+P"
27,31,"        and I know one more, which I don't remember.","I"
27,31,"        it has Vitamin_C.","P"
27,31,"        my mom oh my mom told me that anything that's green has Vitamin_C in it.","I+P"
27,31,"        and you know what?","NA"
27,31,"        I from school I planted a bean plant and it's already huge and one of the beans are skinny still but they're but they're already like this big.","I+F+T+P"
27,31,"        they're a little bit bigger than this.","I+P"
27,31,"        they're like this big.","NA"
27,31,"        I watered it a lot.","I+F"
27,31,"        I've watered it so much since I got it.","I+F"
27,31,"        well I've  watered it so much since I planted it too.","I+F"
27,31,"        I planted I I started planting it at school.","I+F"
27,31,"        well that was actually when this year started.","I+F"
27,31,"        I did it.","I+F"
27,31,"        actually probably in the middle of this year it actually happened.","I+F"
27,31,"        in the middle of this year it happened.","NA"
27,31,"        cake.","L"
27,31,"        yummy.","I+P"
27,31,"        you bake it.","F"
27,31,"        witch.","L"
27,31,"        I don't know.","I"
27,31,"        it scares it's scary.","P"
27,31,"        um, it shows up on Halloween.","F"
27,31,"        horse.","L"
27,31,"        um, um, it is big.","P"
27,31,"        and, it is fast.","P"
27,31,"        no.","NA"
27,31,"        I don't know.","I"
27,31,"        I don't know what it is.","NA"
27,31,"        uh cereal.","L"
27,31,"        um, it is um healthy.","I"
27,31,"        it is yummy.","I+P"
27,31,"        HM.","NA"
27,31,"        football player.","L"
27,31,"        um, I don't know.","I"
27,31,"        I don't know.","NA"
27,31,"        one time well today my while we were eating breakfast my sister fell out of her chair.","I"
27,31,"        and she fell head first.","I"
27,31,"        I don't actually know anything.","NA"
27,31,"        I don't actually know much about it either.","NA"
27,31,"        I don't actually I actually I don't know anything about it.","NA"
27,31,"        I don't actually know what I I don't actually know anything about about this one either.","NA"
27,31,"        I don't know anything.","NA"
27,31,"        I don't actually really know.","NA"
27,31,"        HM.","NA"
27,31,"        crab.","L"
27,31,"        mm it hurts when, when it chomps chomps you with these.","F+P"
27,31,"        it hurts.","NA"
27,31,"        HM, I'm not sure what else.","I"
27,31,"        I remembered.","I"
27,31,"        um, you find (the)em at the beach.","F"
27,31,"        hey get get xxx.","NA"
27,31,"        alligator.","L"
27,31,"        um, I don't know.","I"
27,31,"        I remembered.","I"
27,31,"        it lives in the river.","F"
27,31,"        um, it eats other fish I think.","F+T"
27,31,"        clown.","L"
27,31,"        it's funny.","P"
27,31,"        it wears big shoes.","P"
27,31,"        cereal.","L"
27,31,"        um, could you put milk in it.","F+T"
27,31,"        and it's yummy.","I+P"
27,31,"        penguin.","L"
27,31,"        um, it lives in Antarctica.","F"
27,31,"        um, uh I don't know anything else.","I"
27,31,"        uh it's a good swimmer.","P"
27,31,"        pilot.","L"
27,31,"        drives the plane.","P"
27,31,"        and um, uh I don't know what anything else.","P"
27,31,"        I don't know.","NA"
27,31,"        um, uh he's a good flier.","P"
27,31,"        orange.","L"
27,31,"        it's fruit and it's yummy.","T+I+P"
27,31,"        um, you could you find it at the store.","F"
28,37,"        snake.","L"
28,37,"        they can like crawl.","F"
28,37,"        and they can do they can stick their tongue out.","F+P"
28,37,"        that's all that I know.","I"
28,37,"        I think.","I"
28,37,"        yeah.","NA"
28,37,"        I'm gonna think.","NA"
28,37,"        he doesn't know anything.","NA"
28,37,"        he doesn't talk?","NA"
28,37,"                              ⌈no⌉?","NA"
28,37,"        yeah?","NA"
28,37,"        he likes he likes to listen to everything?","NA"
28,37,"        since [?] he doesn't know about anything?","NA"
28,37,"        okay.","NA"
28,37,"        I think that, um, what was the first page?","NA"
28,37,"        I think it can, it can smell.","F"
28,37,"        like smell people.","F"
28,37,"        like they can smell everything.","F"
28,37,"        I watched a movie with my dad.","I"
28,37,"        and it was about a snake.","I+L"
28,37,"        and he bit his belly.","I+F+P"
28,37,"        and blood came out.","I+F+P"
28,37,"        like right about here &=points:stomach.","I+P"
28,37,"        like where that was.","NA"
28,37,"        they can do that too.","F"
28,37,"        that's all that I know.","NA"
28,37,"        uh oh.","NA"
28,37,"        person on a boat.","T"
28,37,"        ⌊<like a> [?]⌋ +...","NA"
28,37,"        they can, put people in jail.","F"
28,37,"        and they can, call the phone if there's trouble.","P+F"
28,37,"        like if someone stole a bank.","F"
28,37,"        the money at the bank.","F"
28,37,"        or stole the stuff at the store.","F"
28,37,"        then, or at restaurants.","F"
28,37,"        they can do that.","F"
28,37,"        then the police can come.","F+L"
28,37,"        that's all that I know.","I"
28,37,"        yeah.","NA"
28,37,"        let me think what else.","I"
28,37,"        huh.","NA"
28,37,"        if they steal the stuff at your house.","F"
28,37,"        and then the police men will come and take it to jail.","F+L"
28,37,"        then there will be no +...","NA"
28,37,"        you know what my dad has a job of?","I+T"
28,37,"        policeman.","I+L"
28,37,"        he he works at night.","I+F"
28,37,"        he has two more nights that he needs to work.","I+F"
28,37,"        then he well then uh a new +...","I"
28,37,"        you know we had a yucky green day out day and and it was raining.","NA"
28,37,"        and hail hail come down <like that> [?].","NA"
28,37,"        we're gonna go on a vacation.","NA"
28,37,"        like at the beach.","NA"
28,37,"        and we go to the store and buy stuff for it.","NA"
28,37,"        we have six more days.","NA"
28,37,"        what else is about this?","NA"
28,37,"        oh I know.","I"
28,37,"        I think I know about if there's trouble at the beach then the police man will come to the beach.","I+F+L"
28,37,"        and get the bad guys and pull it out of the sand and take it to its truck.","F"
28,37,"        and then drive away to jail.","F"
28,37,"        yeah.","NA"
28,37,"        that's, what I know.","NA"
28,37,"        owl.","L"
28,37,"        owls can fly.","F+L"
28,37,"        they can stand on wood.","P"
28,37,"        they can they can go home.","F"
28,37,"        I think they can smell.","F"
28,37,"        they can eat.","F"
28,37,"        HM.","NA"
28,37,"        they can go to bed.","F"
28,37,"        yeah.","NA"
28,37,"        let me think.","I"
28,37,"        they can, go any everywhere they want.","F"
28,37,"        I think that's all that I know.","I"
28,37,"        it's gonna take like one minute.","NA"
28,37,"        when it's point when the when a clock points to one that means it's done <I think> [?].","NA"
28,37,"        okay.","NA"
28,37,"        can stand it can, go make stuff.","P+F"
28,37,"        and they can, fly to the like house.","F"
28,37,"        or to the new house.","F"
28,37,"        you know what owls live in?","I+F+L"
28,37,"        trees.","F"
28,37,"        they can get in.","F"
28,37,"        squirrels can climb in trees.","T+F"
28,37,"        but owls live in them.","T+F+L"
28,37,"        you know, it it has a tail.","I+P"
28,37,"        and, owls are kind of soft.","P+L"
28,37,"        some has blue beaks.","P"
28,37,"        some has these kind of eyes.","P"
28,37,"        some has stripes like an +...","P"
28,37,"        and what are these sharp sharp things?","P"
28,37,"        I think they pinch a hole in here and then to make it stay.","P"
28,37,"        and they pull it out to fly away.","F+P"
28,37,"        chickens have that.","T+P"
28,37,"        because one day we went to a little kid zoo and we pet sheep.","I+T"
28,37,"        and they had chickens there that we pet.","I+T+F"
28,37,"        and they were soft.","I+T+P"
28,37,"        do you think chickens are soft like owls?","I+T+P+L"
28,37,"        owls are kind of big birds.","P+T+L"
28,37,"        HM.","NA"
28,37,"        that's all that I know.","NA"
28,37,"        muscle man.","L"
28,37,"        he can lift up this.","F"
28,37,"        he can lift up heavy stuff.","F"
28,37,"        like this table.","F"
28,37,"        he can, lift up, um, something in here.","F"
28,37,"        a couch.","F"
28,37,"        he can lift up a big box.","F"
28,37,"        and, big chairs.","F"
28,37,"        that's all that I know.","I"
28,37,"        yeah.","NA"
28,37,"        okay.","NA"
28,37,"        why was he in the box?","NA"
28,37,"        that's his home?","NA"
28,37,"        he lives in a box?","NA"
28,37,"        I know a pig that lives in a box.","NA"
28,37,"        some pigs do that can talk.","NA"
28,37,"        yeah.","NA"
28,37,"        I saw one on a on TV at our house.","NA"
28,37,"        we live at xxx [= city].","NA"
28,37,"        right next to that xxx.","NA"
28,37,"        and we have a next neighbors name is, there's Firstname, Firstname and Firstname.","NA"
28,37,"        um but that's all that I know.","NA"
28,37,"        he can lift up a house I think.","I+F"
28,37,"        someone's carrying vegetables.","P"
28,37,"        I think for for her animals.","I+F"
28,37,"        a farmer.","L"
28,37,"        she can, buy stuff at the store.","F"
28,37,"        you know, they farmers own cornfields.","F+L"
28,37,"        yeah, they do.","NA"
28,37,"        he can lift a, um, big big uh doors.","F"
28,37,"        that's all that I +...","NA"
28,37,"        but farmers do something else.","F+L"
28,37,"        they live in barns.","P"
28,37,"        don't they have a rooster on top of their, place?","F"
28,37,"        I think they do.","NA"
28,37,"        okay she can, put she can go to bed.","F"
28,37,"        she can smell.","F"
28,37,"        she can eat.","F"
28,37,"        she can see.","P"
28,37,"        she can do, everything.","F"
28,37,"        everything.","NA"
28,37,"        okay.","NA"
28,37,"        a strawberry.","L"
28,37,"        well I don't know why these have, leafs on them.","I+P"
28,37,"        do you think because I think because it was on a tree.","I+F"
28,37,"        do strawberries grow on trees?","F+L"
28,37,"        maybe.","NA"
28,37,"        or strawberry bushes.","F+L"
28,37,"        bushes have leafs on them?","F+P"
28,37,"        HM strawberries, can be on paper.","P+L"
28,37,"        you can make strawberries on paper.","P+L"
28,37,"        HM.","NA"
28,37,"        they, can, do, let me think.","I"
28,37,"        they can, they grow.","F"
28,37,"        I don't know what they grow on.","I+F"
28,37,"        okay what else can it do?","F"
28,37,"        xxx.","NA"
28,37,"        I think it can do, um, I think it can, do, something, like, they can go.","F"
28,37,"        they can, go into water.","F"
28,37,"        like if someone drops it in.","F"
28,37,"        yeah.","NA"
28,37,"        that's all that I know.","I"
28,37,"        this one now.","NA"
28,37,"        pie.","L"
28,37,"        is this kind of pie, basket?","T+L"
28,37,"        basket of peanuts?","T+P"
28,37,"        is it pie?","L"
28,37,"        I think pie.","L"
28,37,"        peanuts in a pie.","P+L"
28,37,"        like a peanut pie.","T+L"
28,37,"        you know at school we had a pumpkin pie.","I+T+L"
28,37,"        but it was not in these kind of things.","I+T+P"
28,37,"        it was on a napkin.","I+F"
28,37,"        and I really liked it.","I"
28,37,"        it had whipped cream on it.","I+F+T"
28,37,"        well I know there is a cherry.","I+T"
28,37,"        cherry pies.","T+L"
28,37,"        and there's strawberry pies.","T+L"
28,37,"        blueberry pies.","T+L"
28,37,"        and that there is, um, um I've think I think there is banana pies.","T+L"
28,37,"        there banana pies?","L"
28,37,"        I think there is.","NA"
28,37,"        like if, people give monkeys um um a dessert then he would give a banana one.","F+T"
28,37,"        banana pie like that.","T+L"
28,37,"        mm-HM [= yes].","NA"
28,37,"        you just make a pie and put bananas on it.","F+P+L"
28,37,"        that's how you make a banana ⌊pie⌋.","F+T+L"
28,37,"        yep.","NA"
28,37,"        and, it just, let me think.","I"
28,37,"        you can eat pies.","F+L"
28,37,"        you can smell pies.","F+L"
28,37,"        yep that's all that I know.","I"
28,37,"        a bunny.","L"
28,37,"        bunny can hear.","F+L"
28,37,"        and see.","P"
28,37,"        and smell.","F"
28,37,"        and they can jump.","F"
28,37,"        they have tails.","P"
28,37,"        HM, and they can we saw the bunny in our Nana's yard.","I+F+L"
28,37,"        backyard.","NA"
28,37,"        but she doesn't not like have she does not have a play set.","NA"
28,37,"        same as our grandma.","NA"
28,37,"        she just has toys.","NA"
28,37,"        but not bunnies.","I+L"
28,37,"        bunnies live everywhere?","F+L"
28,37,"        bunnies do?","L"
28,37,"        I think they do.","NA"
28,37,"        is he a puppet?","NA"
28,37,"        yeah.","NA"
28,37,"        he is?","NA"
28,37,"        a puppet.","NA"
28,37,"        that's why he doesn't talk?","NA"
28,37,"        because he's a puppet?","NA"
28,37,"        um, like if they stop the things they will go home and do get something.","F"
28,37,"        pretzel.","L"
28,37,"        you can I really like these white things on it.","I+P"
28,37,"        so I try to pull (the)em off and eat them.","I+P+F"
28,37,"        but I do.","NA"
28,37,"        I like these kind.","I"
28,37,"        does it mean [?] like that right here?","NA"
28,37,"        then it goes like a heart.","P"
28,37,"        and then this xxx right here.","NA"
28,37,"        um, you can eat them.","F"
28,37,"        HM, um.","NA"
28,37,"        they can make shadows.","P"
28,37,"        I that's all that I know.","I"
28,37,"        okay, let me think.","I"
28,37,"        they, have big bumps on them like this.","P"
28,37,"        he can see.","NA"
28,37,"        that's all that I know.","NA"
28,37,"        lion.","L"
28,37,"        they [?] can he has a tail.","P"
28,37,"        he can hear.","F"
28,37,"        and he can smell.","F"
28,37,"        and he can roar.","F"
28,37,"        he can poop and pee.","F"
28,37,"        he has hair all over him.","P"
28,37,"        HM.","NA"
28,37,"        it can do walk.","F"
28,37,"        you know how lions walk?","I+F+L"
28,37,"        they crawl.","F"
28,37,"        yeah, a cup.","L"
28,37,"        you can drink out of cups.","F+L"
28,37,"        you can make cups.","F+L"
28,37,"        that's, that's how you make cups.","F+L"
28,37,"        and you can drink out of it.","F"
28,37,"        like drink lemonade.","F+T"
28,37,"        mm you can, let me think.","I"
28,37,"        you can eat when you drink.","F"
28,37,"        like when I always do it.","I+F"
28,37,"        like drink and then eat and then drink after I eat lunches.","I+F"
28,37,"        and then start over again.","F"
28,37,"        HM.","NA"
28,37,"        that's what I do.","I"
28,37,"        what is this?","NA"
28,37,"        corn.","L"
28,37,"        this a corn?","L"
28,37,"        it looks is it a dead corn?","P+L"
28,37,"        corn sometimes look like this?","P+L"
28,37,"        they can grow this is when they have babies.","F"
28,37,"        and, they have these things.","P"
28,37,"        must be a dead baby.","I+P"
28,37,"        that's all that I know.","I"
28,37,"        um, let me think.","I"
28,37,"        you can serve it in the meal.","F"
28,37,"        like that.","NA"
28,37,"        that's all that I know.","NA"
28,37,"        froggy.","L"
28,37,"        he can jump.","F"
28,37,"        these are what catfishes have?","T+P"
28,37,"        these what kind of feet that catfishes have?","T+P"
28,37,"        one two three four.","P"
28,37,"        why do they only have four?","P"
28,37,"        one two three four.","NA"
28,37,"        they have three legs and four fingers.","P"
28,37,"        can, only do a little bit.","F"
28,37,"        that helps it jump.","P+F"
28,37,"        xxx.","NA"
28,37,"        that's all that I know.","I"
28,37,"        he he can eat.","F"
28,37,"        they can jump jump on lively pads Lilly pads.","F"
28,37,"        that's all that I know.","NA"
28,37,"        I do, um, I don't know.","I"
28,37,"        man riding on, what is this kind of board?","L+P"
28,37,"        you can like, like you can get wet.","P"
28,37,"        and you need your bathing suits.","P"
28,37,"        that's all that I know.","I"
28,37,"        he has five fingers.","P"
28,37,"        and he's in the water.","P"
28,37,"        that's all that I know.","NA"
28,37,"        now a prince.","T"
28,37,"        um kid princes are called princes.","T"
28,37,"        and dad princes is called kings.","T+L"
28,37,"        so is this a king?","L"
28,37,"        might be a king.","L"
28,37,"        so he can eat smell talk.","F"
28,37,"        even go to bed.","F"
28,37,"        that's all that I know.","I"
28,37,"        he can sit ⌊down⌋.","P"
28,37,"        he can, like sit down and eat.","P+F"
28,37,"        let me think about something else.","I"
28,37,"        he can walk.","F"
28,37,"        that's all that I know.","NA"
29,48,"        and the man is getting out.","P+L"
29,48,"        a ballerina.","L"
29,48,"        she's wearing dance [?] shoes.","P"
29,48,"        they dance.","F"
29,48,"        I used to be, in a dance class.","I+F"
29,48,"        it swims in the sea.","P"
29,48,"        they can swim.","P"
29,48,"        a parrot.","L"
29,48,"        they can, fly.","F"
29,48,"        I never seen one.","I"
29,48,"        they can stand on tree trunks.","F"
29,48,"        they can stand on tree branches.","P+F"
29,48,"        I don't know.","I"
29,48,"        orange.","T"
29,48,"        is it pears?","T"
29,48,"        I like pears.","I+T"
29,48,"        you can eat it but you gotta <peel> [?] off the skin first.","F+P"
29,48,"        but we don't buy the big ones.","I+F"
