Timestamp (ms),Timestamp,Speaker,Transcript,Noun (1/0),Noun label 1,Noun label 2 ,Noun label 3,Noun label 4,Noun label 5,Pronoun (1/0),Pronoun label 1,Pronoun label 2,Pronoun label 3,Pronoun label 4,Pronoun label 5,Pronoun label 6,Pronoun label 7
5501576,01:31:41.576,m,uh uh uh uh uh uh uh,0,,,,,,0,,,,,,,
5504872,01:31:44.872,m,no climbing please,0,,,,,,0,,,,,,,
5509491,01:31:49.491,m,what are you trying to get?,0,,,,,,1,you,,,,,,
5511933,01:31:51.933,m,nothing,0,,,,,,0,,,,,,,
5512488,01:31:52.488,m,you are just,0,,,,,,1,you,,,,,,
5514464,01:31:54.464,m,meh,0,,,,,,0,,,,,,,
5515752,01:31:55.752,m,meh,0,,,,,,0,,,,,,,
5524660,01:32:04.660,m,William,1,william,,,,,0,,,,,,,
5525272,01:32:05.272,m,what did Mommy say?,1,mommy,,,,,0,,,,,,,
5527002,01:32:07.2,m,thank you,0,,,,,,0,,,,,,,
5528638,01:32:08.638,m,hey,0,,,,,,0,,,,,,,
5528978,01:32:08.978,m,excuse me,0,,,,,,0,,,,,,,
5532752,01:32:12.752,m,okay,0,,,,,,0,,,,,,,
5533500,01:32:13.500,m,no,0,,,,,,0,,,,,,,
5535473,01:32:15.473,m,hey,0,,,,,,0,,,,,,,
5535744,01:32:15.744,m,hey,0,,,,,,0,,,,,,,
5536118,01:32:16.118,m,I need you to look at me,0,,,,,,3,i,you,me,,,,
5539110,01:32:19.110,m,hey,0,,,,,,0,,,,,,,
5539484,01:32:19.484,m,Mommy asked you not to climb,1,mommy,,,,,1,you,,,,,,
5543462,01:32:23.462,m,xxx,0,,,,,,0,,,,,,,
5546581,01:32:26.581,m,please don't climb William,1,william,,,,,0,,,,,,,
5556952,01:32:36.952,m,uh,0,,,,,,0,,,,,,,
5569190,01:32:49.190,m,I'm gonna,0,,,,,,1,i,,,,,,
5570567,01:32:50.567,m,get you get you get you,0,,,,,,3,you,you,you,,,,
5572079,01:32:52.79,m,mm,0,,,,,,0,,,,,,,
5574300,01:32:54.300,m,oh okay,0,,,,,,0,,,,,,,
5576068,01:32:56.68,m,what's this?,0,,,,,,1,this,,,,,,
5577194,01:32:57.194,m,where's the piggie?,1,piggie,,,,,0,,,,,,,
5581848,01:33:01.848,m,xxx this one,1,one,,,,,1,this,,,,,,
5593714,01:33:13.714,m,is Millie gonna come?,1,millie,,,,,0,,,,,,,
5597600,01:33:17.600,m,oh,0,,,,,,0,,,,,,,
5598236,01:33:18.236,m,there she come,0,,,,,,1,she,,,,,,
5600344,01:33:20.344,m,Millie wants the piggie,2,millie,piggie,,,,0,,,,,,,
5603064,01:33:23.64,m,push it again,0,,,,,,1,it,,,,,,
5605580,01:33:25.580,m,we know Millie likes that piggie doesn't she?,2,millie,piggie,,,,3,we,that,she,,,,
5608164,01:33:28.164,m,where's the chicken?,1,chicken,,,,,0,,,,,,,
5610641,01:33:30.641,m,where's the chicken?,1,chicken,,,,,0,,,,,,,
5611224,01:33:31.224,m,oh this one,1,one,,,,,1,this,,,,,,
5612584,01:33:32.584,m,just the chicken,1,chicken,,,,,0,,,,,,,
5621560,01:33:41.560,m,xxx,0,,,,,,0,,,,,,,
5623941,01:33:43.941,m,xxx,0,,,,,,0,,,,,,,
5624994,01:33:44.994,m,oh,0,,,,,,0,,,,,,,
5626898,01:33:46.898,m,[laugh],0,,,,,,0,,,,,,,
5628259,01:33:48.259,m,Millie,1,millie,,,,,0,,,,,,,
5629590,01:33:49.590,m,that's not,0,,,,,,1,that,,,,,,
5630392,01:33:50.392,m,drop it,0,,,,,,1,it,,,,,,
5631794,01:33:51.794,m,Millie drop it,1,millie,,,,,1,it,,,,,,
5633970,01:33:53.970,m,good girl,1,girl,,,,,0,,,,,,,
5637540,01:33:57.540,m,you wanna go get the chicken?,1,chicken,,,,,1,you,,,,,,
5640090,01:34:00.90,m,whooh,0,,,,,,0,,,,,,,
5640430,01:34:00.430,m,just be careful,0,,,,,,0,,,,,,,
5650224,01:34:10.224,m,Millie,1,millie,,,,,0,,,,,,,
5650902,01:34:10.902,m,leave it,0,,,,,,1,it,,,,,,
5652500,01:34:12.500,m,Millie,0,,,,,,0,,,,,,,
5654200,01:34:14.200,m,leave it,0,,,,,,1,it,,,,,,
5658756,01:34:18.756,m,can yo do it?,0,,,,,,2,yo,it,,,,,
5659572,01:34:19.572,m,can you push it?,0,,,,,,2,you,it,,,,,
5661986,01:34:21.986,m,so close,0,,,,,,0,,,,,,,
5662870,01:34:22.870,m,keep trying,0,,,,,,0,,,,,,,
5664851,01:34:24.851,m,keep trying,0,,,,,,0,,,,,,,
5669154,01:34:29.154,m,want some help?,1,help,,,,,0,,,,,,,
5671013,01:34:31.13,m,oh oh oh oh oh oh oh,0,,,,,,0,,,,,,,
5675212,01:34:35.212,m,no,0,,,,,,0,,,,,,,
5675688,01:34:35.688,m,Mill Mill,1,mill,,,,,0,,,,,,,
5680244,01:34:40.244,m,yeah it's kinda hard,0,,,,,,1,it,,,,,,
5684222,01:34:44.222,m,it's right here,0,,,,,,1,it,,,,,,
5685954,01:34:45.954,m,[laugh],0,,,,,,0,,,,,,,
5689866,01:34:49.866,m,[laugh],0,,,,,,0,,,,,,,
5693757,01:34:53.757,m,do it again?,0,,,,,,1,it,,,,,,
5695769,01:34:55.769,m,I think I think it's in the tail,1,tail,,,,,3,i,i,it,,,,
5697006,01:34:57.6,m,it's back here,0,,,,,,1,it,,,,,,
5698315,01:34:58.315,m,it's on the side,1,side,,,,,1,it,,,,,,
5699012,01:34:59.12,m,it's right here,0,,,,,,1,it,,,,,,
5699726,01:34:59.726,m,this way,1,way,,,,,1,this,,,,,,
5701334,01:35:01.334,m,right there,0,,,,,,0,,,,,,,
5701868,01:35:01.868,m,can you push there?,0,,,,,,1,you,,,,,,
5703262,01:35:03.262,m,right there,0,,,,,,0,,,,,,,
5705166,01:35:05.166,m,right there,0,,,,,,0,,,,,,,
5707002,01:35:07.2,m,no you are so close,0,,,,,,1,you,,,,,,
5708668,01:35:08.668,m,right there,0,,,,,,0,,,,,,,
5714448,01:35:14.448,m,[laugh],0,,,,,,0,,,,,,,
5715978,01:35:15.978,m,[laugh],0,,,,,,0,,,,,,,
5730088,01:35:30.88,m,oh it's pretty hard huh?,0,,,,,,1,it,,,,,,
5741920,01:35:41.920,m,what about this one?,1,one,,,,,1,this,,,,,,
5748281,01:35:48.281,m,we got to change the batteries on that one pal,2,batteries,pal,,,,2,we,that,,,,,
5754500,01:35:54.500,m,or maybe is it not on?,0,,,,,,1,it,,,,,,
5760824,01:36:00.824,m,is it on?,0,,,,,,1,it,,,,,,
5762623,01:36:02.623,m,can you turn the button?,1,button,,,,,1,you,,,,,,
5763918,01:36:03.918,m,can you,0,,,,,,1,you,,,,,,
5765210,01:36:05.210,m,move the button?,1,button,,,,,0,,,,,,,
5828597,01:37:08.597,m,father xxx,1,father,,,,,0,,,,,,,
5830111,01:37:10.111,m,brother xxx,1,brother,,,,,0,,,,,,,
5838582,01:37:18.582,m,xxx,0,,,,,,0,,,,,,,
5840350,01:37:20.350,m,xxx,0,,,,,,0,,,,,,,
5997488,01:39:57.488,m,you looking for the thing that goes with that?,2,thing,,,,,2,you,that,,,,,
5999266,01:39:59.266,m,can we help you find it?,0,,,,,,3,we,you,it,,,,
6001000,01:40:01.0,m,let's see if we can find it,0,,,,,,2,we,it,,,,,
6001986,01:40:01.986,m,I think I saw it a little bit ago,0,,,,,,2,i,i,,,,,
6005493,01:40:05.493,m,well,0,,,,,,0,,,,,,,
6006066,01:40:06.66,m,until we find it,0,,,,,,2,we,ir,,,,,
6007153,01:40:07.153,m,this will work,0,,,,,,1,this,,,,,,
6007664,01:40:07.664,m,right?,0,,,,,,0,,,,,,,
6007970,01:40:07.970,m,oh,0,,,,,,0,,,,,,,
6008242,01:40:08.242,m,here it is,0,,,,,,1,it,,,,,,
6010350,01:40:10.350,m,that's probably a good one,1,one,,,,,1,that,,,,,,
6011717,01:40:11.717,m,or do you like this one better?,1,one,,,,,1,one,,,,,,
6014974,01:40:14.974,m,good job,0,,,,,,0,,,,,,,
6025684,01:40:25.684,m,good job,0,,,,,,0,,,,,,,
6026874,01:40:26.874,m,whooh,0,,,,,,0,,,,,,,
6027180,01:40:27.180,m,careful careful,0,,,,,,0,,,,,,,
6028535,01:40:28.535,m,actually,0,,,,,,0,,,,,,,
6029084,01:40:29.84,m,why don't we do this one instead?,1,one,,,,,2,we,this,,,,,
6030620,01:40:30.620,m,that one?,1,one,,,,,1,that,,,,,,
6031226,01:40:31.226,m,how about that one?,1,one,,,,,1,that,,,,,,
6032178,01:40:32.178,m,I'll hold this one for you,1,one,,,,,3,i,this,you,,,,
6033615,01:40:33.615,m,I'll hold it,0,,,,,,2,i,it,,,,,
6034048,01:40:34.48,m,you you try this one,1,one,,,,,2,you,this,,,,,
6035165,01:40:35.165,m,let's see if you like the sound of that one,2,sound,one,,,,2,you,that,,,,,
6037040,01:40:37.40,m,no you really like this one?,1,one,,,,,2,you,this,,,,,
6038604,01:40:38.604,m,okay just be careful please,0,,,,,,0,,,,,,,
6053201,01:40:53.201,m,how about you do that?,0,,,,,,2,you,that,,,,,
6055638,01:40:55.638,m,and your drums,1,drums,,,,,1,your,,,,,,
6059988,01:40:59.988,m,xxx,0,,,,,,0,,,,,,,
6101191,01:41:41.191,m,you are making such nice music William,2,music,william,,,,1,you,,,,,,
6103306,01:41:43.306,m,thank you,0,,,,,,0,,,,,,,
6135708,01:42:15.708,m,Millie,1,millie,,,,,0,,,,,,,
6136524,01:42:16.524,m,get your nose out of there,1,nose,,,,,1,your,,,,,,
6192216,01:43:12.216,m,you are on trains again,1,trains,,,,,1,you,,,,,,
6211018,01:43:31.18,m,oh,0,,,,,,0,,,,,,,
6211528,01:43:31.528,m,xxx,0,,,,,,0,,,,,,,
6247194,01:44:07.194,m,should we fix your track?,1,track,,,,,2,we,your,,,,,
6250118,01:44:10.118,m,should we fix it?,0,,,,,,2,we,it,,,,,
6272830,01:44:32.830,m,oh worry it might break,0,,,,,,1,it,,,,,,
6274474,01:44:34.474,m,there we go,0,,,,,,1,we,,,,,,
6275006,01:44:35.6,m,okay I'll fix,0,,,,,,1,i,,,,,,
6277386,01:44:37.386,m,xxx for business,1,business,,,,,0,,,,,,,
6293570,01:44:53.570,m,sorry,0,,,,,,0,,,,,,,
6294148,01:44:54.148,m,xxx,0,,,,,,0,,,,,,,
6323218,01:45:23.218,m,watch out,0,,,,,,0,,,,,,,
6329461,01:45:29.461,m,am I in your way?,1,way,,,,,2,i,your,,,,,
6330188,01:45:30.188,m,pardon me,0,,,,,,0,,,,,,,
6331694,01:45:31.694,m,now where do you want me to go?,0,,,,,,2,you,me,,,,,
6444598,01:47:24.598,m,hmm,0,,,,,,0,,,,,,,
6445346,01:47:25.346,m,good job buddy,1,buddy,,,,,0,,,,,,,
6474911,01:47:54.911,m,oh no,0,,,,,,0,,,,,,,
6475878,01:47:55.878,m,what happened?,0,,,,,,0,,,,,,,
6478564,01:47:58.564,m,do you want your light up ball?,1,lightupball,,,,,2,you,your,,,,,
6480208,01:48:00.208,m,haven't seen you play with this in forever,0,,,,,,2,you,this,,,,,
6482641,01:48:02.641,m,choo choo choo,0,,,,,,0,,,,,,,
6485651,01:48:05.651,m,choo choo choo choo,0,,,,,,0,,,,,,,
6540954,01:49:00.954,m,you are on your xxx?,0,,,,,,2,you,your,,,,,
6541498,01:49:01.498,m,I don't know where the chicken went,1,chicken ,,,,,1,i,,,,,,
6542586,01:49:02.586,m,did Millie eat the chicken?,2,millie,chicken,,,,0,,,,,,,
6545884,01:49:05.884,m,oh no,0,,,,,,0,,,,,,,
6546428,01:49:06.428,m,there's the chicken,1,chicken,,,,,0,,,,,,,
6548638,01:49:08.638,m,chicken,1,chicken,,,,,0,,,,,,,
6549624,01:49:09.624,m,good job,0,,,,,,0,,,,,,,
6558532,01:49:18.532,m,oh William I found all sorts of stuff in here that doesn't belong here,2,william,stuff,,,,1,i,,,,,,
6562136,01:49:22.136,m,oh we get another train,1,train,,,,,1,we,,,,,,
6563360,01:49:23.360,m,look,0,,,,,,0,,,,,,,
6564142,01:49:24.142,m,I found your red one,1,one,,,,,2,i,your,,,,,
6569990,01:49:29.990,m,and your football,1,football,,,,,1,your,,,,,,
6578218,01:49:38.218,m,soem grapes,1,grapes,,,,,0,,,,,,,
6586786,01:49:46.786,m,ready?,0,,,,,,0,,,,,,,
6587092,01:49:47.92,m,gonna catch?,0,,,,,,0,,,,,,,
6588146,01:49:48.146,m,one,0,,,,,,0,,,,,,,
6588588,01:49:48.588,m,two,0,,,,,,0,,,,,,,
6589098,01:49:49.98,m,three,0,,,,,,0,,,,,,,
6590084,01:49:50.84,m,xxx,0,,,,,,0,,,,,,,
6590968,01:49:50.968,m,good job,0,,,,,,0,,,,,,,
6592328,01:49:52.328,m,good catch,0,,,,,,0,,,,,,,
6593246,01:49:53.246,m,no don't bite it,0,,,,,,1,it,,,,,,
6594538,01:49:54.538,m,don't bite it,0,,,,,,1,it,,,,,,
6596714,01:49:56.714,m,goose,1,goose,,,,,0,,,,,,,
6647161,01:50:47.161,m,you will be William bunny?,2,william,bunny,,,,1,you,,,,,,
6651726,01:50:51.726,m,can you make Mommy bunny?,2,mommy,bunny,,,,1,you,,,,,,
6658934,01:50:58.934,m,oh my,0,,,,,,0,,,,,,,
6682802,01:51:22.802,m,is that your cow?,1,cow,,,,,2,that,your,,,,,
6685896,01:51:25.896,m,is that Mr. xxx the cow?,1,cow,,,,,1,that,,,,,,
6691200,01:51:31.200,m,who else?,0,,,,,,0,,,,,,,
6692084,01:51:32.84,m,who else?,0,,,,,,0,,,,,,,
6692390,01:51:32.390,m,oh is that Paddington?,1,paddington,,,,,1,that,,,,,,
6695824,01:51:35.824,m,we like Paddington,1,paddington,,,,,1,we,,,,,,
6700479,01:51:40.479,m,no?,0,,,,,,0,,,,,,,
6700788,01:51:40.788,m,we don't like Paddington?,1,paddington,,,,,1,we,,,,,,
6701570,01:51:41.570,m,all done with Paddington?,1,paddington,,,,,0,,,,,,,
6719658,01:51:59.658,m,where are you going buddy?,1,buddy,,,,,1,you,,,,,,
6724928,01:52:04.928,m,William,1,william,,,,,0,,,,,,,
6725710,01:52:05.710,m,you know you are not supposed to be in that place,1,place,,,,,3,you,you,that,,,,
6728872,01:52:08.872,m,can you close this please?,0,,,,,,2,you,this,,,,,
6730300,01:52:10.300,m,thank you,0,,,,,,0,,,,,,,
6740126,01:52:20.126,m,Mill Mill,1,mill,,,,,0,,,,,,,
6740738,01:52:20.738,m,hush,0,,,,,,0,,,,,,,
6756344,01:52:36.344,m,William,1,william,,,,,0,,,,,,,
6759812,01:52:39.812,m,what's wrong?,0,,,,,,0,,,,,,,
6787114,01:53:07.114,m,thank you for closing the door,1,door,,,,,0,,,,,,,
6788576,01:53:08.576,m,do you need some more water?,1,water,,,,,1,you,,,,,,
6794968,01:53:14.968,m,you all good?,0,,,,,,1,you,,,,,,
6802754,01:53:22.754,m,[laugh],0,,,,,,0,,,,,,,
6808432,01:53:28.432,m,[laugh],0,,,,,,0,,,,,,,
6812920,01:53:32.920,m,William there's nothing over there for you,1,william,,,,,1,you,,,,,,
6814586,01:53:34.586,m,thank you,0,,,,,,0,,,,,,,
6818394,01:53:38.394,m,have you,0,,,,,,1,you,,,,,,
6818972,01:53:38.972,m,xxx the camera,1,camera,,,,,0,,,,,,,
6822066,01:53:42.66,m,[laugh],0,,,,,,0,,,,,,,
6827598,01:53:47.598,m,William should we go make a tent?,2,william,tent,,,,1,we,,,,,,
6833048,01:53:53.48,m,be very gentle with Mama's books please,2,mama,books,,,,0,,,,,,,
6838420,01:53:58.420,m,Millie,1,millie,,,,,0,,,,,,,
6838760,01:53:58.760,m,be quiet,0,,,,,,0,,,,,,,
6840732,01:54:00.732,m,is that a book?,1,book,,,,,1,that,,,,,,
6843700,01:54:03.700,m,what's on the front?,1,front,,,,,0,,,,,,,
6845832,01:54:05.832,m,is there a picture?,1,picture,,,,,0,,,,,,,
6851782,01:54:11.782,m,William,1,william,,,,,0,,,,,,,
6852190,01:54:12.190,m,do you want to look at your book?,1,book,,,,,2,you,your,,,,,
6854570,01:54:14.570,m,William,1,william,,,,,0,,,,,,,
6856372,01:54:16.372,m,do you want to look at this book?,1,book,,,,,2,you,this,,,,,
6866776,01:54:26.776,m,is that your book?,1,book,,,,,2,that,your,,,,,
6867456,01:54:27.456,m,can you show me the pictures in your book?,2,pictures,book,,,,3,you,me,your,,,,
6870482,01:54:30.482,m,what you got?,0,,,,,,1,you,,,,,,
6871978,01:54:31.978,m,[gasp],0,,,,,,0,,,,,,,
6872352,01:54:32.352,m,there's William,1,william,,,,,0,,,,,,,
6880104,01:54:40.104,m,is that baby William?,2,baby,william,,,,1,that,,,,,,
6882416,01:54:42.416,m,who's that?,0,,,,,,1,that,,,,,,
6884116,01:54:44.116,m,is that baby William?,2,baby,william,,,,1,that,,,,,,
6895166,01:54:55.166,m,that's the train,1,train,,,,,1,that,,,,,,
6896254,01:54:56.254,m,[laugh],0,,,,,,0,,,,,,,
6896560,01:54:56.560,m,that's the train,1,train,,,,,1,that,,,,,,
6897988,01:54:57.988,m,train,1,train,,,,,0,,,,,,,
6898668,01:54:58.668,m,baby William,2,baby,william,,,,0,,,,,,,
6900028,01:55:00.28,m,William,1,william,,,,,0,,,,,,,
6901116,01:55:01.116,m,William,1,william,,,,,0,,,,,,,
6902816,01:55:02.816,m,William's foot,2,william,foot,,,,0,,,,,,,
6905264,01:55:05.264,m,that's your other foot,1,foot,,,,,2,that,your,,,,,
6910126,01:55:10.126,m,is William in the bathtub?,2,william,bathtub,,,,0,,,,,,,
6911350,01:55:11.350,m,his duckie?,1,duckie,,,,,1,his,,,,,,
6912914,01:55:12.914,m,you are all done?,0,,,,,,1,you,,,,,,
6913628,01:55:13.628,m,you are gonna put,0,,,,,,1,you,,,,,,
6914104,01:55:14.104,m,can you put it back?,0,,,,,,2,you,it,,,,,
6917708,01:55:17.708,m,okay,0,,,,,,0,,,,,,,
6918218,01:55:18.218,m,all done,0,,,,,,0,,,,,,,
6922026,01:55:22.26,m,no?,0,,,,,,0,,,,,,,
6927670,01:55:27.670,m,Millie xxx,1,millie,,,,,0,,,,,,,
6931104,01:55:31.104,m,Mill Mill can you go lie in your bed,2,mill,bed,,,,2,you,your,,,,,
6933620,01:55:33.620,m,go lie in your bed,1,bed,,,,,1,your,,,,,,
6935286,01:55:35.286,m,be out of the way,1,way,,,,,0,,,,,,,
6936034,01:55:36.34,m,come on,0,,,,,,0,,,,,,,
6937496,01:55:37.496,m,you are okay,0,,,,,,1,you,,,,,,
6938176,01:55:38.176,m,go lie in your bed,1,bed,,,,,1,your,,,,,,
6943854,01:55:43.854,m,good girl,1,girl,,,,,0,,,,,,,
6946323,01:55:46.323,m,William,1,william,,,,,0,,,,,,,
6946744,01:55:46.744,m,do you wanna give Millie a treat?,2,millie,treat,,,,1,you,,,,,,
6948682,01:55:48.682,m,should we go get Millie a treat?,2,millie,treat,,,,1,we,,,,,,
6949736,01:55:49.736,m,where are Millie's treats?,2,millie,treats,,,,0,,,,,,,
6954122,01:55:54.122,m,can we give Millie a treat William?,3,millie,treat,william,,,1,we,,,,,,
6958032,01:55:58.32,m,okay,0,,,,,,0,,,,,,,
6958474,01:55:58.474,m,Mommy's gonna get Will Millie's treats,4,mommy,will,millie,treats,,0,,,,,,,
6959970,01:55:59.970,m,do you wanna give her one?,1,one,,,,,2,you,her,,,,,
6970104,01:56:10.104,m,William do you wanna give Millie a treat?,3,william,millie,treat,,,1,you,,,,,,
6984423,01:56:24.423,m,good,0,,,,,,0,,,,,,,
6984858,01:56:24.858,m,give Millie treats,2,millie,treats,,,,0,,,,,,,
6988836,01:56:28.836,m,no,0,,,,,,0,,,,,,,
6989618,01:56:29.618,m,that's not xxx,0,,,,,,1,that,,,,,,
6990128,01:56:30.128,m,those are for Millie,1,millie,,,,,1,those,,,,,,
6991250,01:56:31.250,m,no no,0,,,,,,0,,,,,,,
6991624,01:56:31.624,m,not for you,0,,,,,,1,you,,,,,,
6992168,01:56:32.168,m,for Millie,1,millie,,,,,0,,,,,,,
6995126,01:56:35.126,m,thank you,0,,,,,,0,,,,,,,
6995670,01:56:35.670,m,what about the other one?,1,one,,,,,0,,,,,,,
6997642,01:56:37.642,m,give that one over too?,1,one,,,,,1,that,,,,,,
6998798,01:56:38.798,m,gentle gentle,0,,,,,,0,,,,,,,
6999716,01:56:39.716,m,gentle William,1,william,,,,,0,,,,,,,
7001008,01:56:41.8,m,please be gentle,0,,,,,,0,,,,,,,
7003592,01:56:43.592,m,thank you for giving Millie treats,2,millie,treats,,,,0,,,,,,,
7012228,01:56:52.228,m,do you need more?,0,,,,,,1,you,,,,,,
7013418,01:56:53.418,m,that's Millie,1,millie,,,,,1,that,,,,,,
7014368,01:56:54.368,m,do you need more?,0,,,,,,1,you,,,,,,
7015798,01:56:55.798,m,can I get you more water?,1,water,,,,,2,i,you,,,,,
7030486,01:57:10.486,m,hmm hmm hmm,0,,,,,,0,,,,,,,
7045548,01:57:25.548,m,you wanna come with me?,0,,,,,,2,you,me,,,,,
7117050,01:58:37.50,m,William what?,1,william,,,,,0,,,,,,,
7120515,01:58:40.515,m,William,1,william,,,,,0,,,,,,,
7125346,01:58:45.346,m,xxx,0,,,,,,0,,,,,,,
7128202,01:58:48.202,m,are you xxx?,0,,,,,,1,you,,,,,,
7130514,01:58:50.514,m,do you want your spon/,1,spon,,,,,2,you,your,,,,,
7131194,01:58:51.194,m,wanna do some cleaning?,0,,,,,,0,,,,,,,
7134016,01:58:54.16,m,no?,0,,,,,,0,,,,,,,
7135614,01:58:55.614,m,do you want the train?,1,train,,,,,1,you,,,,,,
7140204,01:59:00.204,m,what's wrong?,0,,,,,,0,,,,,,,
7147310,01:59:07.310,m,oh ho ho ho,0,,,,,,0,,,,,,,
7148126,01:59:08.126,m,I love you,0,,,,,,2,i,you,,,,,
7151526,01:59:11.526,m,I love you,0,,,,,,2,i,you,,,,,
7154348,01:59:14.348,m,what are you doing?,0,,,,,,1,you,,,,,,
7156592,01:59:16.592,m,no thank you,0,,,,,,0,,,,,,,
7157272,01:59:17.272,m,we are not gonna play in the bathroom,1,bathroom,,,,,1,we,,,,,,
7161964,01:59:21.964,m,let's see what xxx,0,,,,,,0,,,,,,,
7164120,01:59:24.120,m,whooh,0,,,,,,0,,,,,,,
7164514,01:59:24.514,m,should we,0,,,,,,1,we,,,,,,
7164752,01:59:24.752,m,should we make lunch?,0,,,,,,1,we,,,,,,
7167132,01:59:27.132,m,should we ma/ke you wanna help me with your lunch?,1,lunch,,,,,4,we,you,me,your,,,
7170940,01:59:30.940,m,okay,0,,,,,,0,,,,,,,
7171518,01:59:31.518,m,Mama's gonna m/ake,1,mama,,,,,0,,,,,,,
7172368,01:59:32.368,m,c/an can you hold these?,0,,,,,,2,you,these,,,,,
7176480,01:59:36.480,m,or not,0,,,,,,0,,,,,,,
7177434,01:59:37.434,m,or not,0,,,,,,0,,,,,,,
7178114,01:59:38.114,m,that's fine too,0,,,,,,1,that,,,,,,
7183962,01:59:43.962,m,okay,0,,,,,,0,,,,,,,
7189266,01:59:49.266,m,didn't think you were gonna cry ugh,0,,,,,,1,you,,,,,,
7193992,01:59:53.992,m,oh,0,,,,,,0,,,,,,,
7196236,01:59:56.236,m,oh goodness,0,,,,,,0,,,,,,,
7198480,01:59:58.480,m,here,0,,,,,,0,,,,,,,
7198752,01:59:58.752,m,should we go get your stew?,1,stew,,,,,2,we,your,,,,,
7199704,01:59:59.704,m,and we try to make xxx,0,,,,,,1,we,,,,,,
7202764,02:00:02.764,m,hey hey,0,,,,,,0,,,,,,,
7205552,02:00:05.552,m,oh,0,,,,,,0,,,,,,,
7206674,02:00:06.674,m,you are tired,0,,,,,,1,you,,,,,,
7208612,02:00:08.612,m,you are tired,0,,,,,,1,you,,,,,,
7209224,02:00:09.224,m,okay,0,,,,,,0,,,,,,,
7210380,02:00:10.380,m,oh,0,,,,,,0,,,,,,,
7211060,02:00:11.60,m,okay,0,,,,,,0,,,,,,,
7211978,02:00:11.978,m,okay,0,,,,,,0,,,,,,,
7212964,02:00:12.964,m,okay,0,,,,,,0,,,,,,,
7214970,02:00:14.970,m,you wanna help Mama?,1,mama,,,,,1,you,,,,,,
7218268,02:00:18.268,m,should we xxx?,0,,,,,,1,we,,,,,,
7219764,02:00:19.764,m,what?,0,,,,,,0,,,,,,,
7220818,02:00:20.818,m,are we?,0,,,,,,1,we,,,,,,
7221532,02:00:21.532,m,great,0,,,,,,0,,,,,,,
