Order,ID,Utterance,Feature
23,6,"CHI: and, they, when the when the house is on fire they they they they fight it.",F
23,6,CHI: zorg this is a fireman.,L
23,6,CHI: he fights fires in houses and +...,F
23,6,CHI: and that's a good thing to do.,P
23,6,CHI: a cracker.,L
23,6,CHI: crackers what you eat.,F+L
23,6,CHI: and and my brother Firstname he likes crackers.,I+L
23,6,CHI: and and and everytime when we say crackers he says cracker cracker.,I+L
23,6,CHI: and this one has holes.,P
23,6,CHI: and it's a shaped square.,P
23,6,CHI: zorg this is food.,T
23,6,CHI: you eat it and it's and it's xxx square and it has holes in it.,F+P
23,6,CHI: it's called a cracker and you're allowed to eat it.,F+L
23,6,CHI: gross [?] skunk.,I+L
23,6,CHI: this is a skunk and it sprays when they think somebody's coming to catch them.,F+L
23,6,CHI: and they're black and white.,P
23,6,CHI: and they have paw.,P
23,6,CHI: zorg this is a stinky animal.,P+T
23,6,CHI: and it sprays when it think somebody's going to get him.,F
23,6,CHI: <this is cool> [?].,I
23,6,CHI: this is a race car thing.,L
23,6,CHI: and that's a race car and somebody going on a race and some more people going on a race &=points:picture.,P
23,6,CHI: they they they well the race car between car that you try to win.,F
23,6,CHI: and and he's sixteen.,P
23,6,CHI: yeah.,NA
23,6,"CHI: zorg this is when you car and you play a sport and while it's not a sport like you, like hit balls while you go in cars called a race car.",F+T
23,6,"CHI: and, you and the car you go you go on roads try to win.",P+F
24,12,CHI:        play baseball.,L
24,12,CHI:        I don't know about that.,I
24,12,CHI:        bread.,L
24,12,CHI:        to eat.,F
24,12,CHI:        bread to eat.,L+F
24,12,CHI:        put it in toasters.,F
24,12,CHI:        cut it.,F
24,12,CHI:        make macaroni and cheese with it.,F+T
24,12,CHI:        and make sandwiches.,F+T
24,12,CHI:        oh.,NA
24,12,"CHI:        you paint uh trees, uh waterslides birds hey that's what I have.",P+F+I
24,12,CHI:        robins.,F
24,12,CHI:        and numbers.,F
24,12,CHI:        xxx.,NA
24,12,CHI:        &=shrugs.,NA
24,12,CHI:        I don't know about that [?].,I
24,12,CHI:                ?ladybug?.,L
24,12,CHI:        crawl &=making:crawling_motions_with_arms.,F
24,12,"CHI:        ?and?, crawl on you.",F
24,12,"CHI:        and, bite.",F
24,12,CHI:        and actually they be nice nice.,I
24,12,CHI:        if you be nice they'll lick you.,F
24,12,CHI:        <oh I remember> [?] tiger.,I+T
24,12,CHI:        so cute.,T+I+P
24,12,CHI:        he's in our neighborhood he lives next door with Firstname and Firstname.,T+I+F
24,12,CHI:        he's cute.,T+I+P
24,12,CHI:        oh I would name him Tiger too but &=laughs he's he's not tiger.,I+T
24,12,CHI:        they're small.,P
24,12,CHI:        they tickle you.,F
24,12,CHI:        &=laughs.,NA
24,12,CHI:        a baby.,L
24,12,CHI:        she plays.,F
24,12,CHI:        and make bubbles.,F
24,12,"CHI:        and, wait I can make bubbles.",I+F
24,12,CHI:        I know &=laughs.,I
24,12,CHI:        this guy &=pointing:to_Zorg?,NA
24,12,CHI:        okay.,NA
24,12,"CHI:        uh, she drinks bottles of milk.",F
24,12,CHI:        I love milk &=makes:slurping_noises.,I+F
24,12,CHI:        cheese.,L
24,12,CHI:        mouse eat cheese and make holes.,F+P+L
24,12,CHI:        uh.,NA
24,12,CHI:        get groceries from cheese.,F+T+L
24,12,"CHI:        and, you eat cheese.",F+L
24,12,CHI:        birds eat cheese.,F+L
24,12,CHI:        &=makes:eating_noises &=puts:bird_to_cheese_picture.,F
24,12,"CHI:        um, mouse eat cheese.",F+L
24,12,CHI:        that's it.,NA
24,12,CHI:                ?cookie?.,L
24,12,CHI:        a cookie &=makes:eating_noises.,F+L
24,12,CHI:        you crunch loud.,F+P
24,12,CHI:        birds eat it &=makes:eating_noises_for_toy.,F
24,12,CHI:             ?a? +...,NA
24,12,CHI:        &=makes:toy_eat &=makes:eating_noises.,F
24,12,CHI:        &=laughs.,NA
24,12,CHI:        uh.,NA
24,12,CHI:        I don't know.,I
24,12,CHI:        a duck.,L
24,12,CHI:        I have a duck &=gets:toy_back_out.,I+L
24,12,CHI:        Roo [= duck noise].,P
24,12,CHI:        it's not a duck.,I+T+L
24,12,CHI:        &=laughs.,NA
24,12,CHI:        it's a bird.,T
24,12,CHI:        um they swim &=makes:noises &=swimming:gestures.,F
24,12,CHI:        they make splash.,F
24,12,"CHI:        um, they eat.",F
24,12,"CHI:        they, they poop.",F
24,12,"CHI:        um, they it's they fly &=flapping.",F
24,12,"CHI:        they it's your, they um, stand.",P+F
24,12,CHI:        they um I already said that.,NA
24,12,CHI:        Kay [?].,NA
24,12,CHI:        &=gasps aw!,I
24,12,CHI:        I like that puppy.,I+L
24,12,CHI:        he's cute.,I+P
24,12,CHI:        dogs eat and drink.,F+T
24,12,CHI:        and play.,F
24,12,CHI:        and go outside in the summer.,F
24,12,CHI:        and play tag with me.,F+I
24,12,CHI:        &=laughs.,NA
24,12,CHI:        I know my dog xxx [= pet name] died.,I+T+F
24,12,CHI:        maybe [?] I'll get a new puppy.,I+L
24,12,CHI:        and will be <I will be> [?] on the bed.,I+F
24,12,CHI:        firstname really really misses xxx [= pet name].,I+F
24,12,"CHI:        wait, what is our girl dog gonna be?",I+T
24,12,CHI:        a boy or a girl?,I+T
24,12,CHI:        oh I remember a girl.,I+T
24,12,"CHI:        oh, they bite and they lick.",F
24,12,CHI:        they have nails.,P
24,12,CHI:        they sniff &=makes:sniffing_noises.,F
24,12,CHI:        they wag their tail.,F+P
24,12,CHI:        they they pet them.,F
24,12,CHI:        um they itch their nose &=scratches:nose.,F+P
24,12,CHI:        they they itch their ears &=scratches:ears.,F+P
24,12,CHI:        um.,NA
24,12,CHI:        wait I already said that.,NA
24,12,CHI:        carrot.,L
24,12,"CHI:                      ?rabbits?, eat carrots.",F+L
24,12,CHI:        and you make snowmans with carrots.,F+L
24,12,CHI:        bunnies eat carrots wait I already said that.,L
24,12,CHI:        &=laughs.,NA
24,12,"CHI:        uh, I don't know anything else.",I
24,12,"CHI:        oh wait, crocodiles eat carrots.",F+L
24,12,CHI:        uh xxx eat carrots.,F+L
24,12,CHI:        &=shrugs  I don't know.,I
24,12,CHI:        &=shrugs I can't think what it is.,I
24,12,CHI:        let me think.,NA
24,12,CHI:        no I don't know.,I
24,12,CHI:        I don't know my xxx.,NA
24,12,CHI:        probably you think.,NA
24,12,CHI:        &=shrugs I don't know what it's about.,I
24,12,CHI:        probably xxx.,NA
24,12,CHI:                    ?oh? I ate a banana l today but we have bananas in the car.,I+F+L
24,12,CHI:        I'm hungry.,I
24,12,CHI:        &=sighs.,NA
24,12,CHI:        you eat it.,F
24,12,CHI:        oh pigs roll in mud.,F+L
24,12,"CHI:        they eat hay, ?just like horses?.",F+T
24,12,CHI:        uh they go in barns.,F
24,12,CHI:        they pee.,F
24,12,CHI:        they ?poop?.,F
24,12,"CHI:        um, they stretch.",F
24,12,CHI:        just like my dad.,I+T
24,12,CHI:        they sit in chairs.,F
24,12,"CHI:        they, make oink sounds.",F+P
24,12,CHI:        oink oink oink.,P
24,12,"CHI:        um, they itch their ears &=scratches:ears.",F+P
24,12,CHI:        they have cheeks.,P
24,12,CHI:        and that's all.,NA
24,12,CHI:        (o)kay.,NA
24,12,CHI:        turtles walk.,F+L
24,12,"CHI:        they sneak up in um those &=points:picture, whatever they're called.",F+P
24,12,"CHI:        and they um, also crawl, in the sand and they crawl up in the shell.",F+P
24,12,CHI:        that's what I think.,I
24,12,"CHI:        mm, they don't have any ears.",P
24,12,CHI:        I know turtles don't have any ?ears?.,P+L
24,12,CHI:        and that's all.,NA
25,16,CHI:        a pretzel.,L
25,16,CHI:        I don't know what what about pretzels [?].,I+L
25,16,CHI:        I don't know about this one either.,NA
25,16,CHI:        okay.,NA
25,16,CHI:        they're good to eat and they're so and they're healthy for you.,F+I+P
25,16,"CHI:        and, I'm trying my best.",NA
25,16,CHI:        and and they're also and they also taste good.,I+P
25,16,CHI:        they taste very crispy.,P
25,16,CHI:        have you ever had a pretzel Zorg?,F+L
25,16,CHI:        it's cute.,I
25,16,CHI:        zorg likes pretzels.,I+L
25,16,CHI:        it looks good to eat.,I+P+F
25,16,CHI:        and look at all those sesame seeds.,P
25,16,CHI:        look at those sesame seeds.,NA
25,16,CHI:        zorg sesame seeds are are are crispier than ants.,P+T
25,16,CHI:        you know that don't you?,I
25,16,CHI:        are Zorg ants good?,I+T
25,16,CHI:        well pretzels are good.,I+L
25,16,CHI:        xxx [= pet name] likes them my dog.,I
25,16,CHI:        xxx [= pet name] is a very is a very big dog Zorg.,NA
25,16,CHI:        you could get you could get stepped on.,NA
25,16,CHI:        it's a big dog you know and you know it.,NA
25,16,CHI:        I think that's all about pretzels.,I+L
25,16,CHI:        a king.,L
25,16,CHI:        I don't know about kings.,I+L
25,16,CHI:        but they're royal.,P
25,16,CHI:        hm well I don't know about kings either.,L+I
25,16,CHI:        I don't really [?] know about kings.,L+I
25,16,CHI:        queens are royal too.,T+P
25,16,CHI:        I don't know any about queens and kings.,I+T+L
25,16,"CHI:        they're royal, but I think I know.",NA
25,16,CHI:        oh on the next page there's a lion.,L
25,16,CHI:        see?,NA
25,16,CHI:        I don't know what to say about the king.,L+I
25,16,CHI:        zorg this is a lion.,L
25,16,CHI:        lions roar and they have claws and and and and watch out for those claws.,F+P+L
25,16,CHI:        they can xxx you.,F
25,16,CHI:        and and they also have a tail see Zorg.,P
25,16,CHI:        they have a tail.,NA
25,16,CHI:        and that's all and that's all about lions.,L
25,16,CHI:        I think that's all about lions.,I+L
25,16,CHI:        it's a police officer.,L
25,16,CHI:                  ?police?.,L
25,16,CHI:        police officers oh sorry.,L
25,16,CHI:        police officers are are are very important.,I+L
25,16,CHI:        when you when you when you get lost um just just just ask a a police officer for help.,F+L
25,16,CHI:        hm I think that's all about police officers.,I+L
25,16,CHI:        it's a pie.,L
25,16,"CHI:        hm, pies are healthy for you and they're really yummy and and and I don't know what else.",I+P+L
25,16,CHI:        I don't know what else.,NA
25,16,CHI:        hm well it's a pie.,L
25,16,CHI:        hey it's just a pie.,L
25,16,CHI:        a man.,L
25,16,CHI:        naked but his legs are not naked.,P
25,16,CHI:        looks like he's gonna do some exercisin(g).,I+F
25,16,"CHI:        he's exercising and and, I don't know.",F+I
25,16,CHI:        yeah I'm trying my best.,NA
25,16,CHI:        I think that's all about the man.,I+L
25,16,CHI:        I think that's all about the man.,NA
25,16,CHI:        oh sorry Zorg.,NA
25,16,CHI:        I just flipped him in the nose.,NA
25,16,CHI:        it's milk.,L
25,16,CHI:        um this milk drink is making me thirsty.,I+T+L
25,16,CHI:        I I should've packed my water.,I+T
25,16,CHI:        okay Zorg.,NA
25,16,CHI:        oh at the restaurant there was a toad.,NA
25,16,CHI:        I don't know about toads.,NA
25,16,CHI:        I don't know very much.,I
25,16,CHI:        I just know this.,NA
25,16,CHI:        oh Zorg.,NA
25,16,CHI:        he's keeping xxx Zorg.,NA
25,16,CHI:        he looks like a he looks like a pig to me [= referring to Zorg].,NA
25,16,CHI:        zorg's a pig.,NA
25,16,CHI:        okay.,NA
25,16,"CHI:        it's just, oh you know what on the other you know what's on on the on the other page of this page is a owl.",L
25,16,CHI:        and you know what?,I
25,16,CHI:        I have the movie Harry_Potter.,I
25,16,"CHI:        I have Harry_Potter_and_the_Soccer_Stone, Harry_Potter and and and the Harry_Potter_and_the_Sorcerer's_Stone and Harry_Potter_and_the_Prisoner_of_Azkaban.",I
25,16,CHI:        that's Harry_Potter three and so that means I but I don't have Harry_Potter five and Harry_Potter six and Harry and and Harry and Harry_Potter four yet.,I
25,16,CHI:        I don't know.,I
25,16,CHI:        oh yeah.,NA
25,16,CHI:        it's a boy sea surfing.,P+L
25,16,CHI:        I think that's all about th and I think that's all about the boy.,I+L
25,16,CHI:        it's a painting.,NA
25,16,CHI:        the painting has vegetables in it and and a farmer.,L
25,16,CHI:        that's just all [?].,NA
25,16,CHI:        now this is an owl.,L
25,16,CHI:        owls are cool.,I+L
25,16,CHI:        and and they have big eyes.,P
25,16,CHI:        and they can hear in the night for little sounds and little insects.,F
25,16,CHI:        and and and they fly at night.,F
25,16,CHI:        and they hoo at night.,F
25,16,CHI:        hoo hoo.,P
25,16,CHI:        sometimes I hear owls at night.,I+F+L
25,16,CHI:        do you hears owls at night sometimes in Michigan?,I+F+L
25,16,CHI:        does Zorg hear any any animals in the night?,I+F+T
25,16,CHI:        owls do you hear ants in the night or owls [= talking to Zorg]?,I+F+L
25,16,CHI:        &=laughs.,NA
25,16,CHI:        corn.,L
25,16,CHI:        I don't know about corn.,I+L
25,16,CHI:        oh after this page is going to be a little bunny.,P+L
25,16,CHI:        and then the toad.,L
25,16,CHI:        and then a strawberry.,L
25,16,CHI:        and then a rattle snake.,T+L
25,16,CHI:        alright.,NA
25,16,CHI:        corn is very a delicious treat.,I+T+P+L
25,16,CHI:        it's yummy and its and and and it it can make you full.,I+P+F
25,16,CHI:        I think that's all about corn.,I+L
25,16,CHI:        a bunny.,L
25,16,CHI:        bunny rabbits are shy animals.,I+T+L
25,16,CHI:        some live in in holes and some live in cage.,F
25,16,CHI:        and some and some are funny some are scared.,I
25,16,CHI:        I that's all about bunnies.,L
25,16,CHI:        this is a toad he's he's I don't know about toads.,I+L
25,16,CHI:        toads um this toad this toad is this toad this toad is a green frog.,P+T+L
25,16,CHI:        and this and and and this and it hops.,F
25,16,CHI:        that's all about the toad.,L
25,16,CHI:        this is a strawberry.,L
25,16,CHI:        it's sweet and yummy and.,I+P
25,16,CHI:        um the strawberry is yummy and sweet and and and those little dots in the strawberry is seeds.,P+L
25,16,CHI:        I used to eat them xxx the seeds.,I+F+P
25,16,CHI:        I eat the seeds you know.,I
25,16,CHI:        I'm like a little birdie eat the seeds.,I+F+P+T
25,16,CHI:        yeah I'm kinda like a birdie I eat the seeds.,NA
25,16,"CHI:                ?this?, this is a snake.",L
25,16,CHI:        it slithers.,F
25,16,CHI:        this is a rattle snake and it wiggles it's tail.,T+F+P+L
25,16,CHI:        that's all.,NA
25,16,CHI:        snakes go ss [= snake noise].,P+L
25,16,CHI:        they don't um usually bite people they just smell you with their mouth.,F+P
25,16,CHI:        mm-hm [= yes].,NA
25,16,CHI:        I'm trying to help him out.,NA
25,16,CHI:        he looks he's got a little ant on his tongue.,NA
25,16,CHI:        I hope he's full from all these those ants he's eating.,NA
25,16,CHI:        zorg you gotta watch out for for snakes.,F+L
25,16,CHI:        if you see a snake you know that you know you know what you gotta do when a snake comes?,I+F+L
25,16,CHI:        stomp on them.,F
25,16,CHI:        &=laughs you just need a horse for that.,T+F
25,16,CHI:        you just need a horsy.,NA
25,16,CHI:        so that's all about snakes.,L
26,27,CHI:        frog.,L
26,27,CHI:        well I have a frog poster.,I+L
26,27,CHI:        and and one picture of one is like this &=poses:like_frog.,I+P
26,27,"CHI:        and frogs do this boing, boing, boing &=hops.",F+L+P
26,27,"CHI:        um, hm, well, he's Zorg right?",NA
26,27,CHI:        um well what is he?,NA
26,27,"CHI:        um well, that's what holds their his mouth um &=points:to_page.",P
26,27,"CHI:        um, that's what holds his mouth um neck that's how the mouth stays on it.",P
26,27,CHI:        and um those are the legs and they're like um what is it called?,P
26,27,"CHI:        um, xxx what they're called.",NA
26,27,CHI:        webbed!,P
26,27,CHI:        webbed feet.,P
26,27,CHI:        webbed feet.,NA
26,27,CHI:        that's how they can they can they can do this.,F
26,27,CHI:        their hands stick to the dirt ?and then they just and then they just jump?.,P+F
26,27,CHI:        like ?this &=jumps?.,F
26,27,CHI:        I can do an even better one &=jumps.,I+F
26,27,CHI:        okay.,NA
26,27,"CHI:        that's what all the um stuff that I knew, ?about them?.",I
26,27,"CHI:        um, a farmer.",L
26,27,"CHI:        well, farmers they plant everything except their animals.",F+L
26,27,CHI:        they plant did you know sometimes the um if they live in the forest the wolves may the wolves might eat their sheep.,F
26,27,CHI:        so someone always have to watch out.,F
26,27,CHI:        watch watch the sheep.,F
26,27,CHI:        but the dog sometimes watches the sheep.,F
26,27,CHI:        because they can do alarms.,F
26,27,CHI:        so that's all I know about farmers.,I+L
26,27,CHI:        a rabbit.,L
26,27,CHI:        I know a lot of stuff about rabbits.,I+L
26,27,CHI:        um well they have big they have small big round back legs.,P
26,27,CHI:        and and they have short short little legs thin legs.,P
26,27,CHI:        and and they start out like that.,F
26,27,CHI:        and then they have pointy ears.,P
26,27,CHI:        and they have eyes.,P
26,27,CHI:        and this is what their face looks like.,P
26,27,CHI:        and sometime my dad is going to make me a bat mask.,I+T
26,27,CHI:        and I already got a Batman one.,I
26,27,CHI:        and they boing real high.,F
26,27,CHI:        higher than frogs &=jumps.,F+T
26,27,CHI:        okay.,NA
26,27,CHI:        that's all I know.,I
26,27,CHI:        a weight guy.,L
26,27,"CHI:        mm well, they they're really strong.",P
26,27,CHI:        I mean they're not too strong but when they lift this weight thing they become stronger.,I+F
26,27,CHI:        that's all I know.,I
26,27,CHI:        that's a strawberry.,L
26,27,"CHI:        well that, you you, only eat it.",F
26,27,"CHI:        and you um, and it's red.",P
26,27,CHI:        and it's a type of um fruit right?,T
26,27,CHI:        and it comes from trees right?,F
26,27,CHI:        actually they plant it right?,F
26,27,CHI:        right?,NA
26,27,CHI:        I think they plant it um um on a strawberry tree.,F+L
26,27,CHI:        but I think farmers um um plant it in in their in their gardens and then they give it to the farmer's market.,F
26,27,CHI:        and then they buy it.,F
26,27,CHI:        and sometimes they even do it at a farm.,F
26,27,CHI:        that's all I know.,I
26,27,"CHI:        surfboard, guy.",L
26,27,CHI:        I don't know about these.,I
26,27,CHI:        no.,NA
26,27,CHI:        oh.,NA
26,27,CHI:        milk is a kind of drink.,T+L
26,27,CHI:        and everyday I drink it.,I+F
26,27,"CHI:        well, if you leave it in the car you're your collar your car will stink right?",F
26,27,CHI:        right?,NA
26,27,CHI:        but can I hold him ?for a second??,NA
26,27,"CHI:        um, milk makes you healthy.",F+L
26,27,CHI:        that's all I know.,I
26,27,CHI:        um that's a king I think.,L+I
26,27,CHI:        but they're not alive right?,F
26,27,CHI:        I don't think they're alive but knights are.,I+T+F
26,27,"CHI:        but, and knights there's a castle, ?the knights rule?.",T+F
26,27,CHI:        yeah.,NA
26,27,"CHI:        yeah, and if there if kings were alive they would have dark blond skin.",I+P+L+F
26,27,CHI:        and they would have a crown like that.,P
26,27,CHI:        and they would have a blue cape and but that part would be like it.,P
26,27,CHI:        and they would have a necklace like that.,P
26,27,CHI:        and they would have um a suit like that except they wouldn't have that.,P
26,27,"CHI:        but, and they would have that stripe but they wouldn't have that button.",P
26,27,CHI:        and they would have that belt but they wouldn't have the pants.,P
26,27,CHI:        they would have green striped with yellow and black stripes.,P
26,27,CHI:        of their pants.,P
26,27,CHI:        so that's all I know.,I
26,27,CHI:        um.,NA
26,27,CHI:        this is corn that Indians use right?,F+L
26,27,CHI:        that used to use.,F
26,27,"CHI:        but now, they use regular kind of corn.",F+T+L
26,27,CHI:        like Ann Arbor corn right?,T+L
26,27,"CHI:        and, but they still have those red and black, um things.",P+T
26,27,CHI:        and they have peel things except they're not real long.,P
26,27,CHI:        that's all I know.,I
26,27,CHI:        an owl.,L
26,27,"CHI:        I never see them, but I know they look like that.",I+P
26,27,CHI:        they have a little beak.,P
26,27,CHI:        and they're supposed to have like nostrils right between their um their beak.,P
26,27,CHI:        and they're supposed to have pointy little ears.,P
26,27,CHI:        and they're and they're supposed to have little tiny claws.,P
26,27,CHI:        and they're supposed to stick out when he's flying.,P+F
26,27,CHI:        to a tree.,F
26,27,CHI:        and you know what?,NA
26,27,CHI:        if he wants to get away from guess what?,F
26,27,CHI:        they can eat skunks.,F
26,27,CHI:        because they they can't smell but they can find.,F
26,27,CHI:        that's why they can eat skunks.,F
26,27,CHI:        that's really cool but.,I
26,27,"CHI:        they can be colored um, any color.",P
26,27,"CHI:        striped polkadotted, spotted, striped and spotted, spotted and and, spotted and and red stripes ?and like like squares or anything like that?.",P
26,27,CHI:        oh I didn't see this.,NA
26,27,CHI:        a cherry pie.,L
26,27,"CHI:        um, they have cherries and and you bake (th)em.",P+F
26,27,CHI:        and these are like um cookie dough but um they're hard when you bake (th)em.,P+T+F
26,27,"CHI:        um, guess what.",NA
26,27,CHI:        that's crust.,P
26,27,CHI:        but it's like cookie dough except it's not sweet.,P+T+I
26,27,CHI:        oh this is the police.,L
26,27,"CHI:        they have guns but, they only use them for shooting.",P+F
26,27,CHI:        um real bad guys.,F
26,27,CHI:        and if someone does a bad thing to mother earth they lock him in jail.,F
26,27,CHI:        right?,NA
26,27,CHI:        right?,NA
26,27,CHI:        and um they have like these trucks and that's what they have on (th)em.,F
26,27,CHI:        except they have one on each side and they're all black.,F+P
26,27,CHI:        except they don't have those on (th)em.,F
26,27,CHI:        that's all I know.,I
26,27,CHI:        oh and this is a lion.,L
26,27,CHI:        well they're really big.,P
26,27,"CHI:        and and daddy ones have manes, and they're always golden.",T+P
26,27,CHI:        and they have claws.,P
26,27,CHI:        and they pop out [= the claws].,F+P
26,27,CHI:        see?,NA
26,27,CHI:        like pop.,NA
26,27,CHI:        all on fours.,P
26,27,"CHI:        well, they walk on all four legs.",F+P
26,27,CHI:        and and they have four and they have four paws.,P
26,27,CHI:        and they have a um um they have sometimes they they have they have any um colored eyes but they have they all.,P
26,27,CHI:        all cats have this kind of face.,T+P
26,27,CHI:        and this is what the outside of the the head looks like.,P
26,27,CHI:        and that's and those are ears.,P
26,27,CHI:        you can't quite see (th)em.,P
26,27,CHI:        and when they hunting they blend into the golden grass.,F+P
26,27,CHI:        and then when they and when the gazelles um run.,T+F
26,27,CHI:        they just pounce out and grab one.,F
26,27,CHI:        and then they bite (th)em on their neck.,F
26,27,"CHI:        I have a cat book and, the they flush their neck.",I+T+F
26,27,CHI:        mm.,NA
26,27,CHI:        and that's that's how they do it.,F
26,27,CHI:        and they have big big muscles.,P
26,27,"CHI:        and if they eat too much, they can die.",F
26,27,CHI:        they can.,NA
26,27,CHI:        or get a stomach ache.,F
26,27,CHI:        oh but look it right there.,NA
26,27,CHI:        he didn't die though.,P
26,27,CHI:        he just got hurt.,F
26,27,"CHI:        um, a bread um, a bread dough doughnut.",T
26,27,CHI:        I mean a bread pretzel.,L
26,27,CHI:        well I only know they're shaped like pretzels and um and they're breaded.,P+T
26,27,CHI:        and they're made out of bread.,F+T
26,27,CHI:        and they're this big.,P
26,27,CHI:        and that's all I know.,I
26,27,CHI:        oh this is a cobra.,L
26,27,CHI:        do you know the motor the Mighty_Morphin_Power_Rangers?,I
26,27,CHI:        well one time I got it but that was a long time ago and guess what.,I
26,27,CHI:        I got and the bad guy finally got a power that would destroy a Power_Ranger.,I
26,27,CHI:        and it was this.,I+T
26,27,CHI:        it was a kind of cobra.,I+T+L
26,27,CHI:        and it and it was like a shadow.,I+F
26,27,CHI:        and um it would get on his back but it was a cobra and and it could destroy him with lighting power.,I+F+L
26,27,CHI:        if it would bite him like.,I+F
26,27,CHI:        and then it there would be orange lighting all over him.,I+F+P
26,27,CHI:        and then he would fall.,I+F
26,27,CHI:        but not to death.,I+F
26,27,"CHI:        well, there's king cobras but ?I know about them but?.",T+I+L
26,27,CHI:        they have that but it's bigger.,T+P
26,27,CHI:        and they can smell better.,T+F
26,27,"CHI:        and, and they're wider.",T+P
26,27,CHI:        and they're bigger.,T+P
26,27,CHI:        and they're longer.,T+P
26,27,CHI:        and they have rattle a huge rattle.,T+P
26,27,CHI:        this long.,T+P
26,27,CHI:        this long.,NA
26,27,CHI:        actually this long.,NA
26,27,CHI:        as long as this.,NA
26,27,CHI:        see?,NA
26,27,CHI:        as long as there.,NA
26,27,CHI:        that's how long.,NA
26,27,CHI:        and they're huge.,T+P
26,27,CHI:        that's all I know.,I
27,31,CHI:        teacher.,L
27,31,CHI:        she teaches.,P
27,31,"CHI:        hm, um, uh, I'm not sure of what else I should tell him.",NA
27,31,CHI:        I don't actually know much about it either.,I
27,31,CHI:        hm.,NA
27,31,CHI:        I don't actually know.,NA
27,31,CHI:        well I well I'm not gonna see my old teachers until I until the Mini Mash.,I+F+L
27,31,"CHI:        I won't see my my um old teachers until the Mini Mash, in the fall.",L
27,31,"CHI:        spring, spring is gonna take a long time before it's done.",F
27,31,CHI:        but I'm glad (be)cause I'm I was getting a on my on my last day of school I was getting a little bored of school.,I+F
27,31,CHI:        but I am going to a new school.,I+F
27,31,CHI:        xxx [= name of school].,I+F
27,31,CHI:        uh my sister is always pulling my chair out.,I
27,31,CHI:        when I'm eating breakfast.,I
27,31,CHI:        it she's always pulling my chair out.,NA
27,31,CHI:        I don't actually know anything about that one.,NA
27,31,CHI:        elephant.,L
27,31,"CHI:        um, they're loud.",P
27,31,"CHI:        um, they have sharp tusks.",P
27,31,CHI:        broccoli.,L
27,31,"CHI:        um it's, healthy.",P
27,31,CHI:        it is yummy.,I+P
27,31,"CHI:        and I know one more, which I don't remember.",I
27,31,CHI:        it has Vitamin_C.,P
27,31,CHI:        my mom oh my mom told me that anything that's green has Vitamin_C in it.,I+P
27,31,CHI:        and you know what?,NA
27,31,CHI:        I from school I planted a bean plant and it's already huge and one of the beans are skinny still but they're but they're already like this big.,I+F+T+P
27,31,CHI:        they're a little bit bigger than this.,I+P
27,31,CHI:        they're like this big.,NA
27,31,CHI:        I watered it a lot.,I+F
27,31,CHI:        I've watered it so much since I got it.,I+F
27,31,CHI:        well I've  watered it so much since I planted it too.,I+F
27,31,CHI:        I planted I I started planting it at school.,I+F
27,31,CHI:        well that was actually when this year started.,I+F
27,31,CHI:        I did it.,I+F
27,31,CHI:        actually probably in the middle of this year it actually happened.,I+F
27,31,CHI:        in the middle of this year it happened.,NA
27,31,CHI:        cake.,L
27,31,CHI:        yummy.,I+P
27,31,CHI:        you bake it.,F
27,31,CHI:        witch.,L
27,31,CHI:        I don't know.,I
27,31,CHI:        it scares it's scary.,P
27,31,"CHI:        um, it shows up on Halloween.",F
27,31,CHI:        horse.,L
27,31,"CHI:        um, um, it is big.",P
27,31,"CHI:        and, it is fast.",P
27,31,CHI:        no.,NA
27,31,CHI:        I don't know.,I
27,31,CHI:        I don't know what it is.,NA
27,31,CHI:        uh cereal.,L
27,31,"CHI:        um, it is um healthy.",I
27,31,CHI:        it is yummy.,I+P
27,31,CHI:        hm.,NA
27,31,CHI:        football player.,L
27,31,"CHI:        um, I don't know.",I
27,31,CHI:        I don't know.,NA
27,31,CHI:        one time well today my while we were eating breakfast my sister fell out of her chair.,I
27,31,CHI:        and she fell head first.,I
27,31,CHI:        I don't actually know anything.,NA
27,31,CHI:        I don't actually know much about it either.,NA
27,31,CHI:        I don't actually I actually I don't know anything about it.,NA
27,31,CHI:        I don't actually know what I I don't actually know anything about about this one either.,NA
27,31,CHI:        I don't know anything.,NA
27,31,CHI:        I don't actually really know.,NA
27,31,CHI:        hm.,NA
27,31,CHI:        crab.,L
27,31,"CHI:        mm it hurts when, when it chomps chomps you with these.",F+P
27,31,CHI:        it hurts.,NA
27,31,"CHI:        hm, I'm not sure what else.",I
27,31,CHI:        I remembered.,I
27,31,"CHI:        um, you find (th)em at the beach.",F
27,31,CHI:        hey get get xxx.,NA
27,31,CHI:        alligator.,L
27,31,"CHI:        um, I don't know.",I
27,31,CHI:        I remembered.,I
27,31,CHI:        it lives in the river.,F
27,31,"CHI:        um, it eats other fish I think.",F+T
27,31,CHI:        clown.,L
27,31,CHI:        it's funny.,P
27,31,CHI:        it wears big shoes.,P
27,31,CHI:        cereal.,L
27,31,"CHI:        um, could you put milk in it.",F+T
27,31,CHI:        and it's yummy.,I+P
27,31,CHI:        penguin.,L
27,31,"CHI:        um, it lives in Antarctica.",F
27,31,"CHI:        um, uh I don't know anything else.",I
27,31,CHI:        uh it's a good swimmer.,P
27,31,CHI:        pilot.,L
27,31,CHI:        drives the plane.,P
27,31,"CHI:        and um, uh I don't know what anything else.",P
